Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
8-Apr-20,Nan,Nan,Nan,Nan,Nan,52420.2225,26068.86924,2871.661522,81360.75327
9-Apr-20,Nan,Nan,Nan,Nan,Nan,57088.72406,28145.17214,2940.287649,88174.18385
10-Apr-20,Nan,Nan,Nan,Nan,Nan,62172.36589,30406.38886,3015.025561,95593.78031
11-Apr-20,Nan,Nan,Nan,Nan,Nan,67707.94612,32868.9626,3096.418742,103673.3275
12-Apr-20,Nan,Nan,Nan,Nan,Nan,73735.50272,35550.79412,3185.058848,112471.3557
13-Apr-20,Nan,Nan,Nan,Nan,Nan,80298.59474,38471.37001,3281.589951,122051.5547
14-Apr-20,Nan,Nan,Nan,Nan,Nan,87444.60715,41651.9022,3386.713151,132483.2225
15-Apr-20,Nan,Nan,Nan,Nan,Nan,95225.08108,45115.47948,3501.191579,143841.7521
16-Apr-20,Nan,Nan,Nan,Nan,Nan,103696.0716,48887.2321,3625.855843,156209.1596
17-Apr-20,Nan,Nan,Nan,Nan,Nan,112918.5351,52994.51063,3761.609935,169674.6557
18-Apr-20,Nan,Nan,Nan,Nan,Nan,122958.7481,57467.08001,3909.437649,184335.2658
19-Apr-20,Nan,Nan,Nan,Nan,Nan,133888.7605,62337.33033,4070.409545,200296.5003
20-Apr-20,Nan,Nan,Nan,Nan,Nan,145786.8847,67640.50548,4245.690506,217673.0807
21-Apr-20,Nan,Nan,Nan,Nan,Nan,158738.2246,73414.95124,4436.547941,236589.7238
22-Apr-20,Nan,Nan,Nan,Nan,Nan,172835.2455,79702.38423,4644.360669,257181.9904
23-Apr-20,Nan,Nan,Nan,Nan,Nan,188178.3884,86548.18351,4870.628564,279597.2005
24-Apr-20,Nan,Nan,Nan,Nan,Nan,204876.7317,94001.70649,5116.982991,303995.4212
25-Apr-20,Nan,Nan,Nan,Nan,Nan,223048.7028,102116.6311,5385.198115,330550.532
26-Apr-20,Nan,Nan,Nan,Nan,Nan,242822.8421,110951.3259,5677.203142,359451.3711
27-Apr-20,Nan,Nan,Nan,Nan,Nan,264338.6229,120569.2509,5995.095555,390902.9694
28-Apr-20,Nan,Nan,Nan,Nan,Nan,287747.3296,131039.3906,6341.155432,425127.8756
29-Apr-20,Nan,Nan,Nan,Nan,Nan,313212.9957,142436.7214,6717.860903,462367.578
30-Apr-20,Nan,Nan,Nan,Nan,Nan,340913.4065,154842.717,7127.904845,502884.0283
1-May-20,Nan,Nan,Nan,Nan,Nan,371041.1648,168345.8931,7574.21288,546961.2708
2-May-20,Nan,Nan,Nan,Nan,Nan,403804.8252,183042.3939,8059.962781,594907.182
3-May-20,Nan,Nan,Nan,Nan,Nan,439430.0941,199036.6246,8588.605348,647055.3241
4-May-20,Nan,Nan,Nan,Nan,Nan,478161.0981,216441.9299,9163.886866,703766.9149
5-May-20,Nan,Nan,Nan,Nan,Nan,520261.7193,235381.3245,9789.87322,765432.917
6-May-20,Nan,Nan,Nan,Nan,Nan,566016.995,255988.2747,10470.97576,832476.2454
7-May-20,Nan,Nan,Nan,Nan,Nan,615734.5789,278407.5372,11211.97898,905354.095
8-May-20,Nan,Nan,Nan,Nan,Nan,669746.2583,302796.0543,12018.07016,984560.3828
9-May-20,Nan,Nan,Nan,Nan,Nan,728409.5202,329323.91,12894.87093,1070628.301
10-May-20,Nan,Nan,Nan,Nan,Nan,792109.1552,358175.348,13848.47092,1164132.974
11-May-20,Nan,Nan,Nan,Nan,Nan,861258.8878,389549.853,14885.46353,1265694.204
12-May-20,Nan,Nan,Nan,Nan,Nan,936303.0152,423663.297,16012.98375,1375979.296
13-May-20,Nan,Nan,Nan,Nan,Nan,1017718.033,460749.15,17238.74828,1495705.931
14-May-20,Nan,Nan,Nan,Nan,Nan,1106014.225,501059.7554,18571.09757,1625645.078
15-May-20,Nan,Nan,Nan,Nan,Nan,1201737.18,544867.6683,20019.04015,1766623.888
16-May-20,Nan,Nan,Nan,Nan,Nan,1305469.203,592467.0541,21592.29878,1919528.556
17-May-20,Nan,Nan,Nan,Nan,Nan,1417830.574,644175.1423,23301.35857,2085307.075
18-May-20,Nan,Nan,Nan,Nan,Nan,1539480.598,700333.7314,25157.51666,2264971.846
19-May-20,Nan,Nan,Nan,Nan,Nan,1671118.383,761310.7337,27172.93333,2459602.05
20-May-20,Nan,Nan,Nan,Nan,Nan,1813483.28,827501.7527,29360.68409,2670345.717
21-May-20,Nan,Nan,Nan,Nan,Nan,1967354.894,899331.6766,31734.81237,2898421.383
22-May-20,Nan,Nan,Nan,Nan,Nan,2133552.568,977256.2729,34310.38224,3145119.223
23-May-20,Nan,Nan,Nan,Nan,Nan,2312934.242,1061763.762,37103.5304,3411801.535
24-May-20,Nan,Nan,Nan,Nan,Nan,2506394.559,1153376.347,40131.51674,3699902.422
25-May-20,Nan,Nan,Nan,Nan,Nan,2714862.083,1252651.665,43412.77237,4010926.521
26-May-20,Nan,Nan,Nan,Nan,Nan,2939295.496,1360184.136,46966.94401,4346446.575
27-May-20,Nan,Nan,Nan,Nan,Nan,3180678.604,1476606.147,50814.93348,4708099.685
28-May-20,Nan,Nan,Nan,Nan,Nan,3440014.004,1602589.058,54978.93053,5097581.993
29-May-20,Nan,Nan,Nan,Nan,Nan,3718315.233,1738843.937,59482.43747,5516641.607
30-May-20,Nan,Nan,Nan,Nan,Nan,4016597.237,1886121.997,64350.28349,5967069.518
31-May-20,Nan,Nan,Nan,Nan,Nan,4335865.006,2045214.654,69608.62648,6450688.287
1-Jun-20,Nan,Nan,Nan,Nan,Nan,4677100.213,2216953.13,75284.94004,6969338.283
2-Jun-20,Nan,Nan,Nan,Nan,Nan,5041245.747,2402207.527,81407.98293,7524861.257
3-Jun-20,Nan,Nan,Nan,Nan,Nan,5429188.048,2601885.298,88007.74828,8119081.094
4-Jun-20,Nan,Nan,Nan,Nan,Nan,5841737.207,2816929.003,95115.38971,8753781.6
5-Jun-20,Nan,Nan,Nan,Nan,Nan,6279604.855,3048313.292,102763.1214,9430681.268
6-Jun-20,Nan,Nan,Nan,Nan,Nan,6743379.954,3297040.999,110984.0891,10151405.04
7-Jun-20,Nan,Nan,Nan,Nan,Nan,7233502.684,3564138.289,119812.2097,10917453.18
8-Jun-20,Nan,Nan,Nan,Nan,Nan,7750236.76,3850648.759,129281.9762,11730167.5
9-Jun-20,Nan,Nan,Nan,Nan,Nan,8293640.618,4157626.454,139428.2271,12590695.3
10-Jun-20,Nan,Nan,Nan,Nan,Nan,8863538.061,4486127.732,150285.8771,13499951.67
11-Jun-20,Nan,Nan,Nan,Nan,Nan,9459489.118,4837201.972,161889.6104,14458580.7
12-Jun-20,Nan,Nan,Nan,Nan,Nan,10080761.99,5211881.127,174273.5353,15466916.65
13-Jun-20,Nan,Nan,Nan,Nan,Nan,10726307.13,5611168.165,187470.8018,16524946.09
14-Jun-20,Nan,Nan,Nan,Nan,Nan,11394734.56,6036024.48,201513.1861,17632272.23
15-Jun-20,Nan,Nan,Nan,Nan,Nan,12084295.75,6487356.414,216430.6446,18788082.81
16-Jun-20,Nan,Nan,Nan,Nan,Nan,12792871.2,6966001.05,232250.8446,19991123.09
17-Jun-20,Nan,Nan,Nan,Nan,Nan,13517965.1,7472711.52,248998.6788,21239675.3
18-Jun-20,Nan,Nan,Nan,Nan,Nan,14256708.15,8008142.1,266695.7724,22531546.02
19-Jun-20,Nan,Nan,Nan,Nan,Nan,15005869.48,8572833.417,285359.9941,23864062.89
20-Jun-20,Nan,Nan,Nan,Nan,Nan,15761878.53,9167198.126,305004.9832,25234081.64
21-Jun-20,Nan,Nan,Nan,Nan,Nan,16520857.13,9791507.458,325639.7042,26638004.29
22-Jun-20,Nan,Nan,Nan,Nan,Nan,17278661.8,10445879.03,347268.0449,28071808.88
23-Jun-20,Nan,Nan,Nan,Nan,Nan,18030935.83,11130266.35,369888.4683,29531090.65
24-Jun-20,Nan,Nan,Nan,Nan,Nan,18773170.1,11844450.36,393493.734,31011114.19
25-Jun-20,Nan,Nan,Nan,Nan,Nan,19500771.2,12588033.38,418070.6984,32506875.27
26-Jun-20,Nan,Nan,Nan,Nan,Nan,20209134.99,13360435.82,443600.2045,34013171.01
27-Jun-20,Nan,Nan,Nan,Nan,Nan,20893723.34,14160895.71,470057.0677,35524676.12
28-Jun-20,Nan,Nan,Nan,Nan,Nan,21550141.49,14988471.34,497410.1621,37036022.99
29-Jun-20,Nan,Nan,Nan,Nan,Nan,22174213.52,15842046.9,525622.6088,38541883.04
30-Jun-20,Nan,Nan,Nan,Nan,Nan,22762053.22,16720341.23,554652.0617,40037046.51
1-Jul-20,Nan,Nan,Nan,Nan,Nan,23310128.06,17621919.18,584451.0871,41516498.33
2-Jul-20,Nan,Nan,Nan,Nan,Nan,23815314.08,18545205.74,614967.6267,42975487.44
3-Jul-20,Nan,Nan,Nan,Nan,Nan,24274940.1,19488502.11,646145.5324,44409587.74
4-Jul-20,Nan,Nan,Nan,Nan,Nan,24686820.14,20450003.72,677925.1592,45814749.03
5-Jul-20,Nan,Nan,Nan,Nan,Nan,25049273.32,21427819.42,710244.0003,47187336.74
6-Jul-20,Nan,Nan,Nan,Nan,Nan,25361131.4,22419991.45,743037.3483,48524160.2
7-Jul-20,Nan,Nan,Nan,Nan,Nan,25621734.34,23424515.82,776238.9664,49822489.12
8-Jul-20,Nan,Nan,Nan,Nan,Nan,25830914.91,24439362.35,809781.7538,51080059.02
9-Jul-20,Nan,Nan,Nan,Nan,Nan,25988973.6,25462494.29,843598.3907,52295066.28
10-Jul-20,Nan,Nan,Nan,Nan,Nan,26096645.49,26491886.73,877621.9508,53466154.17
11-Jul-20,Nan,Nan,Nan,Nan,Nan,26155060.73,27525543.94,911786.4698,54592391.14
12-Jul-20,Nan,Nan,Nan,Nan,Nan,26165700.56,28561514.9,946027.4635,55673242.93
13-Jul-20,Nan,Nan,Nan,Nan,Nan,26130350.37,29597907.3,980282.3862,56708540.06
14-Jul-20,Nan,Nan,Nan,Nan,Nan,26051051.63,30632899.52,1014491.03,57698442.18
15-Jul-20,Nan,Nan,Nan,Nan,Nan,25930054.02,31664750.8,1048595.86,58643400.69
16-Jul-20,Nan,Nan,Nan,Nan,Nan,25769768.97,32691809.52,1082542.285,59544120.77
17-Jul-20,Nan,Nan,Nan,Nan,Nan,25572725.63,33712519.53,1116278.873,60401524.04
18-Jul-20,Nan,Nan,Nan,Nan,Nan,25341530.03,34725424.89,1149757.5,61216712.42
19-Jul-20,Nan,Nan,Nan,Nan,Nan,25078827.89,35729172.87,1182933.457,61990934.22
20-Jul-20,Nan,Nan,Nan,Nan,Nan,24787271.48,36722515.53,1215765.496,62725552.5
21-Jul-20,Nan,Nan,Nan,Nan,Nan,24469490.63,37704309.98,1248215.844,63422016.45
22-Jul-20,Nan,Nan,Nan,Nan,Nan,24128067.9,38673517.51,1280250.167,64081835.57
23-Jul-20,Nan,Nan,Nan,Nan,Nan,23765517.77,39629201.69,1311837.516,64706556.97
24-Jul-20,Nan,Nan,Nan,Nan,Nan,23384269.65,40570525.69,1342950.23,65297745.56
25-Jul-20,Nan,Nan,Nan,Nan,Nan,22986654.45,41496748.9,1373563.833,65856967.19
26-Jul-20,Nan,Nan,Nan,Nan,Nan,22574894.38,42407223.04,1403656.896,66385774.32
27-Jul-20,Nan,Nan,Nan,Nan,Nan,22151095.54,43301387.86,1433210.901,66885694.3
28-Jul-20,Nan,Nan,Nan,Nan,Nan,21717243.18,44178766.51,1462210.089,67358219.78
29-Jul-20,Nan,Nan,Nan,Nan,Nan,21275199.06,45038960.78,1490641.298,67804801.13
30-Jul-20,Nan,Nan,Nan,Nan,Nan,20826700.69,45881646.2,1518493.802,68226840.7
31-Jul-20,Nan,Nan,Nan,Nan,Nan,20373362.19,46706567.14,1545759.154,68625688.48
1-Aug-20,Nan,Nan,Nan,Nan,Nan,19916676.32,47513531.87,1572431.016,69002639.21
2-Aug-20,Nan,Nan,Nan,Nan,Nan,19458017.67,48302407.82,1598505.006,69358930.5
3-Aug-20,Nan,Nan,Nan,Nan,Nan,18998646.59,49073116.85,1623978.541,69695741.98
4-Aug-20,Nan,Nan,Nan,Nan,Nan,18539713.73,49825630.73,1648850.689,70014195.15
5-Aug-20,Nan,Nan,Nan,Nan,Nan,18082265.05,50559966.82,1673122.023,70315353.9
6-Aug-20,Nan,Nan,Nan,Nan,Nan,17627247.12,51276183.91,1696794.486,70600225.52
7-Aug-20,Nan,Nan,Nan,Nan,Nan,17175512.58,51974378.29,1719871.261,70869762.12
8-Aug-20,Nan,Nan,Nan,Nan,Nan,16727825.73,52654679.99,1742356.647,71124862.36
9-Aug-20,Nan,Nan,Nan,Nan,Nan,16284868.08,53317249.34,1764255.941,71366373.36
10-Aug-20,Nan,Nan,Nan,Nan,Nan,15847243.8,53962273.67,1785575.336,71595092.8
11-Aug-20,Nan,Nan,Nan,Nan,Nan,15415485.11,54589964.22,1806321.813,71811771.14
12-Aug-20,Nan,Nan,Nan,Nan,Nan,14990057.46,55200553.32,1826503.052,72017113.83
13-Aug-20,Nan,Nan,Nan,Nan,Nan,14571364.55,55794291.73,1846127.341,72211783.62
14-Aug-20,Nan,Nan,Nan,Nan,Nan,14159753.08,56371446.22,1865203.496,72396402.79
15-Aug-20,Nan,Nan,Nan,Nan,Nan,13755517.33,56932297.26,1883740.788,72571555.38
16-Aug-20,Nan,Nan,Nan,Nan,Nan,13358903.48,57477137,1901748.874,72737789.35
17-Aug-20,Nan,Nan,Nan,Nan,Nan,12970113.65,58006267.34,1919237.732,72895618.72
18-Aug-20,Nan,Nan,Nan,Nan,Nan,12589309.75,58519998.17,1936217.604,73045525.53
19-Aug-20,Nan,Nan,Nan,Nan,Nan,12216617.07,59018645.81,1952698.945,73187961.83
20-Aug-20,Nan,Nan,Nan,Nan,Nan,11852127.6,59502531.54,1968692.374,73323351.52
21-Aug-20,Nan,Nan,Nan,Nan,Nan,11495903.19,59971980.27,1984208.63,73452092.09
22-Aug-20,Nan,Nan,Nan,Nan,Nan,11147978.44,60427319.37,1999258.534,73574556.34
23-Aug-20,Nan,Nan,Nan,Nan,Nan,10808363.36,60868877.59,2013852.951,73691093.9
24-Aug-20,Nan,Nan,Nan,Nan,Nan,10477045.93,61296984.06,2028002.759,73802032.75
25-Aug-20,Nan,Nan,Nan,Nan,Nan,10153994.35,61711967.43,2041718.822,73907680.6
26-Aug-20,Nan,Nan,Nan,Nan,Nan,9839159.183,62114155.12,2055011.961,74008326.26
27-Aug-20,Nan,Nan,Nan,Nan,Nan,9532475.314,62503872.55,2067892.932,74104240.8
28-Aug-20,Nan,Nan,Nan,Nan,Nan,9233863.748,62881442.6,2080372.407,74195678.76
29-Aug-20,Nan,Nan,Nan,Nan,Nan,8943233.258,63247185.01,2092460.954,74282879.22
30-Aug-20,Nan,Nan,Nan,Nan,Nan,8660481.901,63601415.88,2104169.021,74366066.8
31-Aug-20,Nan,Nan,Nan,Nan,Nan,8385498.404,63944447.31,2115506.922,74445452.63
1-Sep-20,Nan,Nan,Nan,Nan,Nan,8118163.428,64276586.96,2126484.828,74521235.22
2-Sep-20,Nan,Nan,Nan,Nan,Nan,7858350.722,64598137.79,2137112.752,74593601.27
3-Sep-20,Nan,Nan,Nan,Nan,Nan,7605928.178,64909397.76,2147400.54,74662726.47
4-Sep-20,Nan,Nan,Nan,Nan,Nan,7360758.786,65210659.56,2157357.869,74728776.21
5-Sep-20,Nan,Nan,Nan,Nan,Nan,7122701.503,65502210.49,2166994.233,74791906.23
6-Sep-20,Nan,Nan,Nan,Nan,Nan,6891612.042,65784332.26,2176318.944,74852263.24
7-Sep-20,Nan,Nan,Nan,Nan,Nan,6667343.585,66057300.85,2185341.123,74909985.55
8-Sep-20,Nan,Nan,Nan,Nan,Nan,6449747.429,66321386.42,2194069.701,74965203.55
9-Sep-20,Nan,Nan,Nan,Nan,Nan,6238673.563,66576853.28,2202513.411,75018040.25
10-Sep-20,Nan,Nan,Nan,Nan,Nan,6033971.197,66823959.75,2210680.793,75068611.74
11-Sep-20,Nan,Nan,Nan,Nan,Nan,5835489.227,67062958.2,2218580.189,75117027.61
12-Sep-20,Nan,Nan,Nan,Nan,Nan,5643076.654,67294095.01,2226219.741,75163391.4
13-Sep-20,Nan,Nan,Nan,Nan,Nan,5456582.967,67517610.59,2233607.395,75207800.95
14-Sep-20,Nan,Nan,Nan,Nan,Nan,5275858.468,67733739.37,2240750.901,75250348.74
15-Sep-20,Nan,Nan,Nan,Nan,Nan,5100754.577,67942709.88,2247657.81,75291122.26
16-Sep-20,Nan,Nan,Nan,Nan,Nan,4931124.088,68144744.72,2254335.482,75330204.29
17-Sep-20,Nan,Nan,Nan,Nan,Nan,4766821.401,68340060.7,2260791.081,75367673.19
18-Sep-20,Nan,Nan,Nan,Nan,Nan,4607702.729,68528868.85,2267031.583,75403603.16
19-Sep-20,Nan,Nan,Nan,Nan,Nan,4453626.265,68711374.5,2273063.774,75438064.54
20-Sep-20,Nan,Nan,Nan,Nan,Nan,4304452.343,68887777.36,2278894.255,75471123.95
21-Sep-20,Nan,Nan,Nan,Nan,Nan,4160043.562,69058271.61,2284529.445,75502844.62
22-Sep-20,Nan,Nan,Nan,Nan,Nan,4020264.899,69223046.01,2289975.581,75533286.49
23-Sep-20,Nan,Nan,Nan,Nan,Nan,3884983.804,69382283.94,2295238.725,75562506.47
24-Sep-20,Nan,Nan,Nan,Nan,Nan,3754070.272,69536163.54,2300324.766,75590558.58
25-Sep-20,Nan,Nan,Nan,Nan,Nan,3627396.907,69684857.82,2305239.421,75617494.15
26-Sep-20,Nan,Nan,Nan,Nan,Nan,3504838.973,69828534.71,2309988.241,75643361.93
27-Sep-20,Nan,Nan,Nan,Nan,Nan,3386274.427,69967357.23,2314576.614,75668208.27
28-Sep-20,Nan,Nan,Nan,Nan,Nan,3271583.945,70101483.55,2319009.767,75692077.26
29-Sep-20,Nan,Nan,Nan,Nan,Nan,3160650.943,70231067.11,2323292.773,75715010.83
30-Sep-20,Nan,Nan,Nan,Nan,Nan,3053361.577,70356256.75,2327430.551,75737048.88
1-Oct-20,Nan,Nan,Nan,Nan,Nan,2949604.751,70477196.78,2331427.871,75758229.41
2-Oct-20,Nan,Nan,Nan,Nan,Nan,2849272.1,70594027.13,2335289.357,75778588.59
3-Oct-20,Nan,Nan,Nan,Nan,Nan,2752257.986,70706883.42,2339019.492,75798160.9
4-Oct-20,Nan,Nan,Nan,Nan,Nan,2658459.474,70815897.1,2342622.62,75816979.2
5-Oct-20,Nan,Nan,Nan,Nan,Nan,2567776.307,70921195.53,2346102.952,75835074.79
6-Oct-20,Nan,Nan,Nan,Nan,Nan,2480110.882,71022902.11,2349464.566,75852477.56
7-Oct-20,Nan,Nan,Nan,Nan,Nan,2395368.213,71121136.36,2352711.412,75869215.99
8-Oct-20,Nan,Nan,Nan,Nan,Nan,2313455.902,71216014.06,2355847.317,75885317.28
9-Oct-20,Nan,Nan,Nan,Nan,Nan,2234284.094,71307647.31,2358875.986,75900807.39
10-Oct-20,Nan,Nan,Nan,Nan,Nan,2157765.443,71396144.65,2361801.008,75915711.1
11-Oct-20,Nan,Nan,Nan,Nan,Nan,2083815.065,71481611.18,2364625.854,75930052.1
12-Oct-20,Nan,Nan,Nan,Nan,Nan,2012350.493,71564148.63,2367353.888,75943853.01
13-Oct-20,Nan,Nan,Nan,Nan,Nan,1943291.637,71643855.45,2369988.364,75957135.45
14-Oct-20,Nan,Nan,Nan,Nan,Nan,1876560.731,71720826.93,2372532.432,75969920.09
15-Oct-20,Nan,Nan,Nan,Nan,Nan,1812082.288,71795155.27,2374989.138,75982226.7
16-Oct-20,Nan,Nan,Nan,Nan,Nan,1749783.05,71866929.71,2377361.432,75994074.19
17-Oct-20,Nan,Nan,Nan,Nan,Nan,1689591.94,71936236.54,2379652.167,76005480.65
18-Oct-20,Nan,Nan,Nan,Nan,Nan,1631440.012,72003159.27,2381864.103,76016463.39
19-Oct-20,Nan,Nan,Nan,Nan,Nan,1575260.402,72067778.68,2383999.908,76027038.99
20-Oct-20,Nan,Nan,Nan,Nan,Nan,1520988.277,72130172.88,2386062.166,76037223.32
21-Oct-20,Nan,Nan,Nan,Nan,Nan,1468560.786,72190417.42,2388053.374,76047031.58
22-Oct-20,Nan,Nan,Nan,Nan,Nan,1417917.012,72248585.37,2389975.945,76056478.33
23-Oct-20,Nan,Nan,Nan,Nan,Nan,1368997.92,72304747.39,2391832.217,76065577.52
24-Oct-20,Nan,Nan,Nan,Nan,Nan,1321746.311,72358971.77,2393624.445,76074342.53
25-Oct-20,Nan,Nan,Nan,Nan,Nan,1276106.772,72411324.58,2395354.814,76082786.16
26-Oct-20,Nan,Nan,Nan,Nan,Nan,1232025.631,72461869.66,2397025.434,76090920.72
27-Oct-20,Nan,Nan,Nan,Nan,Nan,1189450.905,72510668.73,2398638.345,76098757.98
28-Oct-20,Nan,Nan,Nan,Nan,Nan,1148332.261,72557781.47,2400195.519,76106309.25
29-Oct-20,Nan,Nan,Nan,Nan,Nan,1108620.962,72603265.55,2401698.862,76113585.38
30-Oct-20,Nan,Nan,Nan,Nan,Nan,1070269.83,72647176.71,2403150.218,76120596.76
31-Oct-20,Nan,Nan,Nan,Nan,Nan,1033233.195,72689568.83,2404551.365,76127353.39
1-Nov-20,Nan,Nan,Nan,Nan,Nan,997466.8576,72730493.98,2405904.026,76133864.86
2-Nov-20,Nan,Nan,Nan,Nan,Nan,962928.0426,72770002.46,2407209.864,76140140.36
3-Nov-20,Nan,Nan,Nan,Nan,Nan,929575.3593,72808142.9,2408470.484,76146188.74
4-Nov-20,Nan,Nan,Nan,Nan,Nan,897368.7602,72844962.27,2409687.441,76152018.48
5-Nov-20,Nan,Nan,Nan,Nan,Nan,866269.5013,72880505.99,2410862.235,76157637.72
6-Nov-20,Nan,Nan,Nan,Nan,Nan,836240.1034,72914817.9,2411996.315,76163054.31
7-Nov-20,Nan,Nan,Nan,Nan,Nan,807244.3138,72947940.38,2413091.082,76168275.77
8-Nov-20,Nan,Nan,Nan,Nan,Nan,779247.0693,72979914.37,2414147.889,76173309.32
9-Nov-20,Nan,Nan,Nan,Nan,Nan,752214.46,73010779.42,2415168.043,76178161.92
10-Nov-20,Nan,Nan,Nan,Nan,Nan,726113.6938,73040573.74,2416152.807,76182840.24
11-Nov-20,Nan,Nan,Nan,Nan,Nan,700913.0623,73069334.25,2417103.401,76187350.71
12-Nov-20,Nan,Nan,Nan,Nan,Nan,676581.9069,73097096.58,2418021.004,76191699.49
13-Nov-20,Nan,Nan,Nan,Nan,Nan,653090.5863,73123895.19,2418906.754,76195892.53
14-Nov-20,Nan,Nan,Nan,Nan,Nan,630410.4445,73149763.33,2419761.75,76199935.53
15-Nov-20,Nan,Nan,Nan,Nan,Nan,608513.7801,73174733.14,2420587.054,76203833.98
16-Nov-20,Nan,Nan,Nan,Nan,Nan,587373.816,73198835.65,2421383.692,76207593.16
17-Nov-20,Nan,Nan,Nan,Nan,Nan,566964.6701,73222100.84,2422152.655,76211218.16
18-Nov-20,Nan,Nan,Nan,Nan,Nan,547261.3267,73244557.63,2422894.899,76214713.86
19-Nov-20,Nan,Nan,Nan,Nan,Nan,528239.6092,73266234.01,2423611.348,76218084.96
20-Nov-20,Nan,Nan,Nan,Nan,Nan,509876.1527,73287156.95,2424302.895,76221336
21-Nov-20,Nan,Nan,Nan,Nan,Nan,492148.3784,73307352.54,2424970.401,76224471.32
22-Nov-20,Nan,Nan,Nan,Nan,Nan,475034.4678,73326845.96,2425614.699,76227495.12
23-Nov-20,Nan,Nan,Nan,Nan,Nan,458513.3383,73345661.51,2426236.592,76230411.44
24-Nov-20,Nan,Nan,Nan,Nan,Nan,442564.6191,73363822.68,2426836.856,76233224.15
