Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
12-Apr-20,Nan,Nan,Nan,Nan,Nan,33530,38635,5596,77761
13-Apr-20,Nan,Nan,Nan,Nan,Nan,33838,40940,5852,80630
14-Apr-20,Nan,Nan,Nan,Nan,Nan,34149,43266,6111,83526
15-Apr-20,Nan,Nan,Nan,Nan,Nan,34462,45614,6371,86447
16-Apr-20,Nan,Nan,Nan,Nan,Nan,34778,47982,6635,89395
17-Apr-20,Nan,Nan,Nan,Nan,Nan,35097,50373,6900,92370
18-Apr-20,Nan,Nan,Nan,Nan,Nan,35419,52786,7168,95373
19-Apr-20,Nan,Nan,Nan,Nan,Nan,35743,55220,7439,98402
20-Apr-20,Nan,Nan,Nan,Nan,Nan,36071,57677,7712,101460
21-Apr-20,Nan,Nan,Nan,Nan,Nan,36401,60156,7987,104544
22-Apr-20,Nan,Nan,Nan,Nan,Nan,36734,62659,8265,107658
23-Apr-20,Nan,Nan,Nan,Nan,Nan,37070,65184,8546,110800
24-Apr-20,Nan,Nan,Nan,Nan,Nan,37409,67732,8829,113970
25-Apr-20,Nan,Nan,Nan,Nan,Nan,37751,70303,9115,117169
26-Apr-20,Nan,Nan,Nan,Nan,Nan,38096,72898,9403,120397
27-Apr-20,Nan,Nan,Nan,Nan,Nan,38444,75517,9694,123655
28-Apr-20,Nan,Nan,Nan,Nan,Nan,38795,78159,9987,126941
29-Apr-20,Nan,Nan,Nan,Nan,Nan,39149,80826,10284,130259
30-Apr-20,Nan,Nan,Nan,Nan,Nan,39506,83517,10583,133606
1-May-20,Nan,Nan,Nan,Nan,Nan,39867,86233,10884,136984
2-May-20,Nan,Nan,Nan,Nan,Nan,40230,88973,11189,140392
3-May-20,Nan,Nan,Nan,Nan,Nan,40597,91738,11496,143831
4-May-20,Nan,Nan,Nan,Nan,Nan,40967,94529,11806,147302
5-May-20,Nan,Nan,Nan,Nan,Nan,41340,97345,12119,150804
6-May-20,Nan,Nan,Nan,Nan,Nan,41716,100187,12435,154338
7-May-20,Nan,Nan,Nan,Nan,Nan,42096,103054,12753,157903
8-May-20,Nan,Nan,Nan,Nan,Nan,42478,105948,13075,161501
9-May-20,Nan,Nan,Nan,Nan,Nan,42865,108867,13399,165131
10-May-20,Nan,Nan,Nan,Nan,Nan,43254,111814,13727,168795
11-May-20,Nan,Nan,Nan,Nan,Nan,43647,114787,14057,172491
12-May-20,Nan,Nan,Nan,Nan,Nan,44043,117787,14390,176220
13-May-20,Nan,Nan,Nan,Nan,Nan,44443,120815,14727,179985
14-May-20,Nan,Nan,Nan,Nan,Nan,44846,123870,15066,183782
15-May-20,Nan,Nan,Nan,Nan,Nan,45253,126952,15409,187614
16-May-20,Nan,Nan,Nan,Nan,Nan,45663,130063,15754,191480
17-May-20,Nan,Nan,Nan,Nan,Nan,46077,133202,16103,195382
18-May-20,Nan,Nan,Nan,Nan,Nan,46494,136369,16455,199318
19-May-20,Nan,Nan,Nan,Nan,Nan,46915,139565,16810,203290
20-May-20,Nan,Nan,Nan,Nan,Nan,47339,142790,17168,207297
21-May-20,Nan,Nan,Nan,Nan,Nan,47767,146044,17530,211341
22-May-20,Nan,Nan,Nan,Nan,Nan,48199,149327,17895,215421
23-May-20,Nan,Nan,Nan,Nan,Nan,48634,152640,18263,219537
24-May-20,Nan,Nan,Nan,Nan,Nan,49073,155983,18634,223690
25-May-20,Nan,Nan,Nan,Nan,Nan,49516,159356,19009,227881
26-May-20,Nan,Nan,Nan,Nan,Nan,49963,162760,19387,232110
27-May-20,Nan,Nan,Nan,Nan,Nan,50413,166194,19769,236376
28-May-20,Nan,Nan,Nan,Nan,Nan,50868,169660,20154,240682
29-May-20,Nan,Nan,Nan,Nan,Nan,51326,173156,20542,245024
30-May-20,Nan,Nan,Nan,Nan,Nan,51788,176684,20934,249406
31-May-20,Nan,Nan,Nan,Nan,Nan,52254,180244,21330,253828
1-Jun-20,Nan,Nan,Nan,Nan,Nan,52723,183836,21729,258288
2-Jun-20,Nan,Nan,Nan,Nan,Nan,53197,187460,22132,262789
3-Jun-20,Nan,Nan,Nan,Nan,Nan,53675,191117,22538,267330
4-Jun-20,Nan,Nan,Nan,Nan,Nan,54157,194806,22948,271911
5-Jun-20,Nan,Nan,Nan,Nan,Nan,54643,198529,23362,276534
6-Jun-20,Nan,Nan,Nan,Nan,Nan,55133,202285,23779,281197
7-Jun-20,Nan,Nan,Nan,Nan,Nan,55627,206075,24200,285902
8-Jun-20,Nan,Nan,Nan,Nan,Nan,56126,209898,24625,290649
9-Jun-20,Nan,Nan,Nan,Nan,Nan,56628,213756,25054,295438
10-Jun-20,Nan,Nan,Nan,Nan,Nan,57135,217649,25486,300270
11-Jun-20,Nan,Nan,Nan,Nan,Nan,57646,221576,25922,305144
12-Jun-20,Nan,Nan,Nan,Nan,Nan,58161,225539,26363,310063
13-Jun-20,Nan,Nan,Nan,Nan,Nan,58680,229537,26807,315024
14-Jun-20,Nan,Nan,Nan,Nan,Nan,59204,233570,27255,320029
15-Jun-20,Nan,Nan,Nan,Nan,Nan,59732,237640,27707,325079
16-Jun-20,Nan,Nan,Nan,Nan,Nan,60265,241746,28163,330174
17-Jun-20,Nan,Nan,Nan,Nan,Nan,60802,245888,28624,335314
18-Jun-20,Nan,Nan,Nan,Nan,Nan,61343,250068,29088,340499
19-Jun-20,Nan,Nan,Nan,Nan,Nan,61889,254284,29557,345730
20-Jun-20,Nan,Nan,Nan,Nan,Nan,62440,258538,30029,351007
21-Jun-20,Nan,Nan,Nan,Nan,Nan,62995,262830,30506,356331
22-Jun-20,Nan,Nan,Nan,Nan,Nan,63554,267160,30987,361701
23-Jun-20,Nan,Nan,Nan,Nan,Nan,64118,271529,31473,367120
24-Jun-20,Nan,Nan,Nan,Nan,Nan,64687,275936,31962,372585
25-Jun-20,Nan,Nan,Nan,Nan,Nan,65261,280383,32456,378100
26-Jun-20,Nan,Nan,Nan,Nan,Nan,65839,284869,32955,383663
27-Jun-20,Nan,Nan,Nan,Nan,Nan,66422,289394,33458,389274
28-Jun-20,Nan,Nan,Nan,Nan,Nan,67009,293960,33965,394934
29-Jun-20,Nan,Nan,Nan,Nan,Nan,67602,298566,34477,400645
30-Jun-20,Nan,Nan,Nan,Nan,Nan,68199,303213,34993,406405
1-Jul-20,Nan,Nan,Nan,Nan,Nan,68801,307901,35514,412216
2-Jul-20,Nan,Nan,Nan,Nan,Nan,69408,312630,36039,418077
3-Jul-20,Nan,Nan,Nan,Nan,Nan,70020,317401,36569,423990
4-Jul-20,Nan,Nan,Nan,Nan,Nan,70637,322214,37104,429955
5-Jul-20,Nan,Nan,Nan,Nan,Nan,71259,327070,37644,435973
6-Jul-20,Nan,Nan,Nan,Nan,Nan,71886,331968,38188,442042
7-Jul-20,Nan,Nan,Nan,Nan,Nan,72518,336909,38737,448164
8-Jul-20,Nan,Nan,Nan,Nan,Nan,73155,341894,39291,454340
9-Jul-20,Nan,Nan,Nan,Nan,Nan,73797,346923,39849,460569
10-Jul-20,Nan,Nan,Nan,Nan,Nan,74444,351995,40413,466852
11-Jul-20,Nan,Nan,Nan,Nan,Nan,75097,357112,40982,473191
12-Jul-20,Nan,Nan,Nan,Nan,Nan,75754,362274,41555,479583
13-Jul-20,Nan,Nan,Nan,Nan,Nan,76417,367482,42134,486033
14-Jul-20,Nan,Nan,Nan,Nan,Nan,77085,372734,42717,492536
15-Jul-20,Nan,Nan,Nan,Nan,Nan,77759,378033,43306,499098
16-Jul-20,Nan,Nan,Nan,Nan,Nan,78438,383378,43900,505716
17-Jul-20,Nan,Nan,Nan,Nan,Nan,79122,388770,44499,512391
18-Jul-20,Nan,Nan,Nan,Nan,Nan,79811,394208,45103,519122
19-Jul-20,Nan,Nan,Nan,Nan,Nan,80506,399694,45713,525913
20-Jul-20,Nan,Nan,Nan,Nan,Nan,81207,405228,46328,532763
21-Jul-20,Nan,Nan,Nan,Nan,Nan,81913,410810,46948,539671
22-Jul-20,Nan,Nan,Nan,Nan,Nan,82624,416441,47574,546639
23-Jul-20,Nan,Nan,Nan,Nan,Nan,83341,422120,48205,553666
24-Jul-20,Nan,Nan,Nan,Nan,Nan,84064,427849,48841,560754
25-Jul-20,Nan,Nan,Nan,Nan,Nan,84792,433627,49483,567902
26-Jul-20,Nan,Nan,Nan,Nan,Nan,85526,439456,50131,575113
27-Jul-20,Nan,Nan,Nan,Nan,Nan,86266,445335,50784,582385
28-Jul-20,Nan,Nan,Nan,Nan,Nan,87011,451265,51443,589719
29-Jul-20,Nan,Nan,Nan,Nan,Nan,87763,457246,52107,597116
30-Jul-20,Nan,Nan,Nan,Nan,Nan,88520,463278,52778,604576
31-Jul-20,Nan,Nan,Nan,Nan,Nan,89282,469363,53454,612099
1-Aug-20,Nan,Nan,Nan,Nan,Nan,90051,475500,54136,619687
2-Aug-20,Nan,Nan,Nan,Nan,Nan,90825,481690,54823,627338
3-Aug-20,Nan,Nan,Nan,Nan,Nan,91606,487933,55517,635056
4-Aug-20,Nan,Nan,Nan,Nan,Nan,92392,494230,56217,642839
5-Aug-20,Nan,Nan,Nan,Nan,Nan,93184,500581,56922,650687
6-Aug-20,Nan,Nan,Nan,Nan,Nan,93983,506986,57634,658603
7-Aug-20,Nan,Nan,Nan,Nan,Nan,94787,513446,58352,666585
8-Aug-20,Nan,Nan,Nan,Nan,Nan,95598,519962,59076,674636
9-Aug-20,Nan,Nan,Nan,Nan,Nan,96414,526533,59806,682753
10-Aug-20,Nan,Nan,Nan,Nan,Nan,97237,533160,60542,690939
11-Aug-20,Nan,Nan,Nan,Nan,Nan,98066,539844,61285,699195
12-Aug-20,Nan,Nan,Nan,Nan,Nan,98901,546585,62034,707520
13-Aug-20,Nan,Nan,Nan,Nan,Nan,99742,553383,62789,715914
14-Aug-20,Nan,Nan,Nan,Nan,Nan,100590,560239,63551,724380
15-Aug-20,Nan,Nan,Nan,Nan,Nan,101444,567154,64319,732917
16-Aug-20,Nan,Nan,Nan,Nan,Nan,102304,574127,65094,741525
17-Aug-20,Nan,Nan,Nan,Nan,Nan,103170,581159,65875,750204
18-Aug-20,Nan,Nan,Nan,Nan,Nan,104043,588251,66663,758957
19-Aug-20,Nan,Nan,Nan,Nan,Nan,104923,595403,67458,767784
20-Aug-20,Nan,Nan,Nan,Nan,Nan,105808,602615,68259,776682
21-Aug-20,Nan,Nan,Nan,Nan,Nan,106701,609888,69067,785656
22-Aug-20,Nan,Nan,Nan,Nan,Nan,107599,617222,69882,794703
23-Aug-20,Nan,Nan,Nan,Nan,Nan,108505,624618,70704,803827
24-Aug-20,Nan,Nan,Nan,Nan,Nan,109416,632077,71533,813026
25-Aug-20,Nan,Nan,Nan,Nan,Nan,110335,639598,72368,822301
26-Aug-20,Nan,Nan,Nan,Nan,Nan,111260,647182,73211,831653
27-Aug-20,Nan,Nan,Nan,Nan,Nan,112192,654830,74061,841083
28-Aug-20,Nan,Nan,Nan,Nan,Nan,113130,662542,74918,850590
29-Aug-20,Nan,Nan,Nan,Nan,Nan,114075,670318,75782,860175
30-Aug-20,Nan,Nan,Nan,Nan,Nan,115027,678159,76653,869839
31-Aug-20,Nan,Nan,Nan,Nan,Nan,115985,686066,77531,879582
1-Sep-20,Nan,Nan,Nan,Nan,Nan,116950,694039,78417,889406
2-Sep-20,Nan,Nan,Nan,Nan,Nan,117922,702078,79310,899310
3-Sep-20,Nan,Nan,Nan,Nan,Nan,118901,710183,80211,909295
4-Sep-20,Nan,Nan,Nan,Nan,Nan,119887,718357,81119,919363
5-Sep-20,Nan,Nan,Nan,Nan,Nan,120880,726597,82035,929512
6-Sep-20,Nan,Nan,Nan,Nan,Nan,121879,734906,82958,939743
7-Sep-20,Nan,Nan,Nan,Nan,Nan,122886,743284,83889,950059
8-Sep-20,Nan,Nan,Nan,Nan,Nan,123899,751731,84827,960457
9-Sep-20,Nan,Nan,Nan,Nan,Nan,124920,760248,85774,970942
10-Sep-20,Nan,Nan,Nan,Nan,Nan,125947,768834,86728,981509
11-Sep-20,Nan,Nan,Nan,Nan,Nan,126982,777492,87690,992164
12-Sep-20,Nan,Nan,Nan,Nan,Nan,128023,786220,88659,1002902
13-Sep-20,Nan,Nan,Nan,Nan,Nan,129072,795020,89637,1013729
14-Sep-20,Nan,Nan,Nan,Nan,Nan,130127,803893,90623,1024643
15-Sep-20,Nan,Nan,Nan,Nan,Nan,131190,812837,91617,1035644
16-Sep-20,Nan,Nan,Nan,Nan,Nan,132260,821855,92619,1046734
17-Sep-20,Nan,Nan,Nan,Nan,Nan,133337,830946,93629,1057912
18-Sep-20,Nan,Nan,Nan,Nan,Nan,134421,840112,94647,1069180
19-Sep-20,Nan,Nan,Nan,Nan,Nan,135513,849351,95674,1080538
20-Sep-20,Nan,Nan,Nan,Nan,Nan,136611,858666,96709,1091986
21-Sep-20,Nan,Nan,Nan,Nan,Nan,137717,868057,97752,1103526
22-Sep-20,Nan,Nan,Nan,Nan,Nan,138830,877523,98804,1115157
23-Sep-20,Nan,Nan,Nan,Nan,Nan,139951,887066,99864,1126881
24-Sep-20,Nan,Nan,Nan,Nan,Nan,141078,896686,100933,1138697
25-Sep-20,Nan,Nan,Nan,Nan,Nan,142213,906384,102011,1150608
26-Sep-20,Nan,Nan,Nan,Nan,Nan,143356,916159,103097,1162612
27-Sep-20,Nan,Nan,Nan,Nan,Nan,144505,926013,104192,1174710
28-Sep-20,Nan,Nan,Nan,Nan,Nan,145662,935946,105295,1186903
29-Sep-20,Nan,Nan,Nan,Nan,Nan,146827,945959,106408,1199194
30-Sep-20,Nan,Nan,Nan,Nan,Nan,147998,956051,107529,1211578
1-Oct-20,Nan,Nan,Nan,Nan,Nan,149177,966224,108659,1224060
2-Oct-20,Nan,Nan,Nan,Nan,Nan,150364,976478,109799,1236641
3-Oct-20,Nan,Nan,Nan,Nan,Nan,151558,986814,110947,1249319
4-Oct-20,Nan,Nan,Nan,Nan,Nan,152759,997232,112105,1262096
5-Oct-20,Nan,Nan,Nan,Nan,Nan,153968,1007732,113271,1274971
6-Oct-20,Nan,Nan,Nan,Nan,Nan,155184,1018316,114447,1287947
7-Oct-20,Nan,Nan,Nan,Nan,Nan,156408,1028983,115632,1301023
8-Oct-20,Nan,Nan,Nan,Nan,Nan,157639,1039734,116827,1314200
9-Oct-20,Nan,Nan,Nan,Nan,Nan,158877,1050570,118031,1327478
10-Oct-20,Nan,Nan,Nan,Nan,Nan,160124,1061491,119244,1340859
11-Oct-20,Nan,Nan,Nan,Nan,Nan,161377,1072497,120467,1354341
12-Oct-20,Nan,Nan,Nan,Nan,Nan,162638,1083590,121700,1367928
13-Oct-20,Nan,Nan,Nan,Nan,Nan,163907,1094770,122942,1381619
14-Oct-20,Nan,Nan,Nan,Nan,Nan,165183,1106036,124194,1395413
15-Oct-20,Nan,Nan,Nan,Nan,Nan,166466,1117391,125455,1409312
16-Oct-20,Nan,Nan,Nan,Nan,Nan,167757,1128833,126727,1423317
17-Oct-20,Nan,Nan,Nan,Nan,Nan,169056,1140365,128008,1437429
18-Oct-20,Nan,Nan,Nan,Nan,Nan,170362,1151985,129299,1451646
19-Oct-20,Nan,Nan,Nan,Nan,Nan,171675,1163695,130600,1465970
20-Oct-20,Nan,Nan,Nan,Nan,Nan,172996,1175496,131911,1480403
21-Oct-20,Nan,Nan,Nan,Nan,Nan,174325,1187388,133233,1494946
22-Oct-20,Nan,Nan,Nan,Nan,Nan,175661,1199370,134564,1509595
23-Oct-20,Nan,Nan,Nan,Nan,Nan,177004,1211445,135906,1524355
24-Oct-20,Nan,Nan,Nan,Nan,Nan,178355,1223612,137257,1539224
25-Oct-20,Nan,Nan,Nan,Nan,Nan,179713,1235872,138620,1554205
26-Oct-20,Nan,Nan,Nan,Nan,Nan,181079,1248225,139992,1569296
27-Oct-20,Nan,Nan,Nan,Nan,Nan,182452,1260672,141375,1584499
28-Oct-20,Nan,Nan,Nan,Nan,Nan,183833,1273213,142769,1599815
29-Oct-20,Nan,Nan,Nan,Nan,Nan,185221,1285850,144173,1615244
30-Oct-20,Nan,Nan,Nan,Nan,Nan,186617,1298581,145587,1630785
31-Oct-20,Nan,Nan,Nan,Nan,Nan,188020,1311409,147013,1646442
1-Nov-20,Nan,Nan,Nan,Nan,Nan,189431,1324333,148449,1662213
2-Nov-20,Nan,Nan,Nan,Nan,Nan,190848,1337354,149895,1678097
3-Nov-20,Nan,Nan,Nan,Nan,Nan,192274,1350473,151353,1694100
4-Nov-20,Nan,Nan,Nan,Nan,Nan,193706,1363689,152821,1710216
5-Nov-20,Nan,Nan,Nan,Nan,Nan,195146,1377004,154301,1726451
6-Nov-20,Nan,Nan,Nan,Nan,Nan,196593,1390418,155791,1742802
7-Nov-20,Nan,Nan,Nan,Nan,Nan,198048,1403932,157293,1759273
8-Nov-20,Nan,Nan,Nan,Nan,Nan,199509,1417545,158805,1775859
9-Nov-20,Nan,Nan,Nan,Nan,Nan,200978,1431259,160329,1792566
10-Nov-20,Nan,Nan,Nan,Nan,Nan,202454,1445074,161864,1809392
11-Nov-20,Nan,Nan,Nan,Nan,Nan,203938,1458990,163410,1826338
12-Nov-20,Nan,Nan,Nan,Nan,Nan,205428,1473009,164968,1843405
13-Nov-20,Nan,Nan,Nan,Nan,Nan,206926,1487129,166537,1860592
14-Nov-20,Nan,Nan,Nan,Nan,Nan,208431,1501353,168117,1877901
15-Nov-20,Nan,Nan,Nan,Nan,Nan,209943,1515680,169709,1895332
16-Nov-20,Nan,Nan,Nan,Nan,Nan,211462,1530111,171312,1912885
17-Nov-20,Nan,Nan,Nan,Nan,Nan,212988,1544647,172927,1930562
18-Nov-20,Nan,Nan,Nan,Nan,Nan,214521,1559287,174554,1948362
19-Nov-20,Nan,Nan,Nan,Nan,Nan,216061,1574033,176192,1966286
20-Nov-20,Nan,Nan,Nan,Nan,Nan,217607,1588885,177843,1984335
21-Nov-20,Nan,Nan,Nan,Nan,Nan,219161,1603843,179505,2002509
22-Nov-20,Nan,Nan,Nan,Nan,Nan,220722,1618907,181178,2020807
23-Nov-20,Nan,Nan,Nan,Nan,Nan,222289,1634079,182864,2039232
24-Nov-20,Nan,Nan,Nan,Nan,Nan,223863,1649359,184562,2057784
25-Nov-20,Nan,Nan,Nan,Nan,Nan,225444,1664747,186272,2076463
26-Nov-20,Nan,Nan,Nan,Nan,Nan,227031,1680244,187993,2095268
27-Nov-20,Nan,Nan,Nan,Nan,Nan,228625,1695849,189727,2114201
28-Nov-20,Nan,Nan,Nan,Nan,Nan,230225,1711564,191473,2133262
29-Nov-20,Nan,Nan,Nan,Nan,Nan,231833,1727390,193232,2152455
30-Nov-20,Nan,Nan,Nan,Nan,Nan,233446,1743325,195002,2171773
1-Dec-20,Nan,Nan,Nan,Nan,Nan,235066,1759372,196785,2191223
2-Dec-20,Nan,Nan,Nan,Nan,Nan,236692,1775530,198581,2210803
3-Dec-20,Nan,Nan,Nan,Nan,Nan,238325,1791800,200388,2230513
4-Dec-20,Nan,Nan,Nan,Nan,Nan,239964,1808182,202208,2250354
5-Dec-20,Nan,Nan,Nan,Nan,Nan,241608,1824677,204041,2270326
6-Dec-20,Nan,Nan,Nan,Nan,Nan,243260,1841284,205886,2290430
7-Dec-20,Nan,Nan,Nan,Nan,Nan,244917,1858006,207744,2310667
8-Dec-20,Nan,Nan,Nan,Nan,Nan,246580,1874841,209615,2331036
9-Dec-20,Nan,Nan,Nan,Nan,Nan,248249,1891790,211498,2351537
10-Dec-20,Nan,Nan,Nan,Nan,Nan,249924,1908854,213394,2372172
11-Dec-20,Nan,Nan,Nan,Nan,Nan,251604,1926034,215303,2392941
12-Dec-20,Nan,Nan,Nan,Nan,Nan,253291,1943328,217224,2413843
13-Dec-20,Nan,Nan,Nan,Nan,Nan,254983,1960739,219159,2434881
14-Dec-20,Nan,Nan,Nan,Nan,Nan,256680,1978266,221106,2456052
15-Dec-20,Nan,Nan,Nan,Nan,Nan,258383,1995910,223067,2477360
16-Dec-20,Nan,Nan,Nan,Nan,Nan,260092,2013671,225040,2498803
17-Dec-20,Nan,Nan,Nan,Nan,Nan,261805,2031549,227027,2520381
18-Dec-20,Nan,Nan,Nan,Nan,Nan,263524,2049545,229026,2542095
19-Dec-20,Nan,Nan,Nan,Nan,Nan,265248,2067659,231039,2563946
20-Dec-20,Nan,Nan,Nan,Nan,Nan,266978,2085892,233064,2585934
21-Dec-20,Nan,Nan,Nan,Nan,Nan,268712,2104243,235104,2608059
22-Dec-20,Nan,Nan,Nan,Nan,Nan,270451,2122714,237156,2630321
23-Dec-20,Nan,Nan,Nan,Nan,Nan,272195,2141304,239221,2652720
24-Dec-20,Nan,Nan,Nan,Nan,Nan,273944,2160014,241300,2675258
25-Dec-20,Nan,Nan,Nan,Nan,Nan,275697,2178845,243392,2697934
26-Dec-20,Nan,Nan,Nan,Nan,Nan,277455,2197796,245498,2720749
27-Dec-20,Nan,Nan,Nan,Nan,Nan,279217,2216867,247617,2743701
28-Dec-20,Nan,Nan,Nan,Nan,Nan,280984,2236060,249750,2766794
29-Dec-20,Nan,Nan,Nan,Nan,Nan,282754,2255375,251896,2790025
30-Dec-20,Nan,Nan,Nan,Nan,Nan,284529,2274811,254055,2813395
31-Dec-20,Nan,Nan,Nan,Nan,Nan,286308,2294369,256228,2836905
1-Jan-21,Nan,Nan,Nan,Nan,Nan,288091,2314049,258415,2860555
2-Jan-21,Nan,Nan,Nan,Nan,Nan,289878,2333852,260615,2884345
3-Jan-21,Nan,Nan,Nan,Nan,Nan,291668,2353777,262829,2908274
4-Jan-21,Nan,Nan,Nan,Nan,Nan,293462,2373826,265057,2932345
5-Jan-21,Nan,Nan,Nan,Nan,Nan,295260,2393998,267298,2956556
6-Jan-21,Nan,Nan,Nan,Nan,Nan,297060,2414294,269553,2980907
7-Jan-21,Nan,Nan,Nan,Nan,Nan,298864,2434713,271822,3005399
8-Jan-21,Nan,Nan,Nan,Nan,Nan,300672,2455257,274104,3030033
9-Jan-21,Nan,Nan,Nan,Nan,Nan,302482,2475924,276401,3054807
10-Jan-21,Nan,Nan,Nan,Nan,Nan,304295,2496716,278711,3079722
11-Jan-21,Nan,Nan,Nan,Nan,Nan,306110,2517633,281035,3104778
12-Jan-21,Nan,Nan,Nan,Nan,Nan,307929,2538674,283373,3129976
13-Jan-21,Nan,Nan,Nan,Nan,Nan,309750,2559841,285724,3155315
14-Jan-21,Nan,Nan,Nan,Nan,Nan,311573,2581132,288090,3180795
15-Jan-21,Nan,Nan,Nan,Nan,Nan,313399,2602549,290470,3206418
16-Jan-21,Nan,Nan,Nan,Nan,Nan,315226,2624092,292863,3232181
17-Jan-21,Nan,Nan,Nan,Nan,Nan,317056,2645760,295271,3258087
18-Jan-21,Nan,Nan,Nan,Nan,Nan,318887,2667554,297692,3284133
19-Jan-21,Nan,Nan,Nan,Nan,Nan,320720,2689473,300128,3310321
20-Jan-21,Nan,Nan,Nan,Nan,Nan,322555,2711519,302577,3336651
21-Jan-21,Nan,Nan,Nan,Nan,Nan,324391,2733691,305041,3363123
22-Jan-21,Nan,Nan,Nan,Nan,Nan,326228,2755989,307518,3389735
23-Jan-21,Nan,Nan,Nan,Nan,Nan,328066,2778413,310010,3416489
24-Jan-21,Nan,Nan,Nan,Nan,Nan,329906,2800964,312515,3443385
25-Jan-21,Nan,Nan,Nan,Nan,Nan,331746,2823641,315035,3470422
26-Jan-21,Nan,Nan,Nan,Nan,Nan,333587,2846445,317569,3497601
27-Jan-21,Nan,Nan,Nan,Nan,Nan,335428,2869375,320116,3524919
28-Jan-21,Nan,Nan,Nan,Nan,Nan,337270,2892432,322678,3552380
