Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
13-Apr-20,Nan,Nan,Nan,Nan,Nan,562840,553736,9911,1126487
14-Apr-20,Nan,Nan,Nan,Nan,Nan,605903,623097,11147,1240147
15-Apr-20,Nan,Nan,Nan,Nan,Nan,651880,698055,12483,1362418
16-Apr-20,Nan,Nan,Nan,Nan,Nan,700890,779038,13925,1493853
17-Apr-20,Nan,Nan,Nan,Nan,Nan,753037,866501,15482,1635020
18-Apr-20,Nan,Nan,Nan,Nan,Nan,808412,960930,17163,1786505
19-Apr-20,Nan,Nan,Nan,Nan,Nan,867086,1062839,18976,1948901
20-Apr-20,Nan,Nan,Nan,Nan,Nan,929106,1172774,20931,2122811
21-Apr-20,Nan,Nan,Nan,Nan,Nan,994493,1291308,23039,2308840
22-Apr-20,Nan,Nan,Nan,Nan,Nan,1063229,1419043,25310,2507582
23-Apr-20,Nan,Nan,Nan,Nan,Nan,1135264,1556609,27755,2719628
24-Apr-20,Nan,Nan,Nan,Nan,Nan,1210498,1704660,30388,2945546
25-Apr-20,Nan,Nan,Nan,Nan,Nan,1288786,1863871,33219,3185876
26-Apr-20,Nan,Nan,Nan,Nan,Nan,1369929,2034939,36261,3441129
27-Apr-20,Nan,Nan,Nan,Nan,Nan,1453673,2218571,39528,3711772
28-Apr-20,Nan,Nan,Nan,Nan,Nan,1539704,2415487,43033,3998224
29-Apr-20,Nan,Nan,Nan,Nan,Nan,1627653,2626407,46790,4300850
30-Apr-20,Nan,Nan,Nan,Nan,Nan,1717089,2852047,50812,4619948
1-May-20,Nan,Nan,Nan,Nan,Nan,1807530,3093110,55113,4955753
2-May-20,Nan,Nan,Nan,Nan,Nan,1898442,3350274,59706,5308422
3-May-20,Nan,Nan,Nan,Nan,Nan,1989250,3624183,64605,5678038
4-May-20,Nan,Nan,Nan,Nan,Nan,2079345,3915438,69822,6064605
5-May-20,Nan,Nan,Nan,Nan,Nan,2168095,4224578,75368,6468041
6-May-20,Nan,Nan,Nan,Nan,Nan,2254857,4552076,81255,6888188
7-May-20,Nan,Nan,Nan,Nan,Nan,2338989,4898319,87492,7324800
8-May-20,Nan,Nan,Nan,Nan,Nan,2419865,5263599,94088,7777552
9-May-20,Nan,Nan,Nan,Nan,Nan,2496884,5648102,101049,8246035
10-May-20,Nan,Nan,Nan,Nan,Nan,2569488,6051895,108381,8729764
11-May-20,Nan,Nan,Nan,Nan,Nan,2637165,6474919,116086,9228170
12-May-20,Nan,Nan,Nan,Nan,Nan,2699466,6916979,124167,9740612
13-May-20,Nan,Nan,Nan,Nan,Nan,2756009,7377742,132621,10266372
14-May-20,Nan,Nan,Nan,Nan,Nan,2806482,7856731,141446,10804659
15-May-20,Nan,Nan,Nan,Nan,Nan,2850649,8353329,150635,11354613
16-May-20,Nan,Nan,Nan,Nan,Nan,2888350,8866777,160181,11915308
17-May-20,Nan,Nan,Nan,Nan,Nan,2919499,9396184,170074,12485757
18-May-20,Nan,Nan,Nan,Nan,Nan,2944080,9940531,180300,13064911
19-May-20,Nan,Nan,Nan,Nan,Nan,2962142,10498684,190846,13651672
20-May-20,Nan,Nan,Nan,Nan,Nan,2973796,11069406,201695,14244897
21-May-20,Nan,Nan,Nan,Nan,Nan,2979204,11651371,212828,14843403
22-May-20,Nan,Nan,Nan,Nan,Nan,2978572,12243180,224226,15445978
23-May-20,Nan,Nan,Nan,Nan,Nan,2972145,12843376,235868,16051389
24-May-20,Nan,Nan,Nan,Nan,Nan,2960195,13450464,247731,16658390
25-May-20,Nan,Nan,Nan,Nan,Nan,2943020,14062927,259791,17265738
26-May-20,Nan,Nan,Nan,Nan,Nan,2920930,14679239,272026,17872195
27-May-20,Nan,Nan,Nan,Nan,Nan,2894245,15297887,284411,18476543
28-May-20,Nan,Nan,Nan,Nan,Nan,2863292,15917381,296921,19077594
29-May-20,Nan,Nan,Nan,Nan,Nan,2828394,16536270,309532,19674196
30-May-20,Nan,Nan,Nan,Nan,Nan,2789874,17153153,322220,20265247
31-May-20,Nan,Nan,Nan,Nan,Nan,2748046,17766689,334962,20849697
1-Jun-20,Nan,Nan,Nan,Nan,Nan,2703218,18375607,347733,21426558
2-Jun-20,Nan,Nan,Nan,Nan,Nan,2655688,18978711,360512,21994911
3-Jun-20,Nan,Nan,Nan,Nan,Nan,2605741,19574887,373277,22553905
4-Jun-20,Nan,Nan,Nan,Nan,Nan,2553653,20163107,386006,23102766
5-Jun-20,Nan,Nan,Nan,Nan,Nan,2499689,20742429,398681,23640799
6-Jun-20,Nan,Nan,Nan,Nan,Nan,2444101,21312001,411282,24167384
7-Jun-20,Nan,Nan,Nan,Nan,Nan,2387132,21871058,423791,24681981
8-Jun-20,Nan,Nan,Nan,Nan,Nan,2329011,22418924,436191,25184126
9-Jun-20,Nan,Nan,Nan,Nan,Nan,2269960,22955005,448467,25673432
10-Jun-20,Nan,Nan,Nan,Nan,Nan,2210186,23478792,460603,26149581
11-Jun-20,Nan,Nan,Nan,Nan,Nan,2149889,23989855,472586,26612330
12-Jun-20,Nan,Nan,Nan,Nan,Nan,2089258,24487838,484403,27061499
13-Jun-20,Nan,Nan,Nan,Nan,Nan,2028470,24972457,496042,27496969
14-Jun-20,Nan,Nan,Nan,Nan,Nan,1967693,25443494,507493,27918680
15-Jun-20,Nan,Nan,Nan,Nan,Nan,1907086,25900797,518746,28326629
16-Jun-20,Nan,Nan,Nan,Nan,Nan,1846795,26344267,529791,28720853
17-Jun-20,Nan,Nan,Nan,Nan,Nan,1786959,26773864,540621,29101444
18-Jun-20,Nan,Nan,Nan,Nan,Nan,1727702,27189594,551229,29468525
19-Jun-20,Nan,Nan,Nan,Nan,Nan,1669144,27591509,561609,29822262
20-Jun-20,Nan,Nan,Nan,Nan,Nan,1611389,27979703,571755,30162847
21-Jun-20,Nan,Nan,Nan,Nan,Nan,1554535,28354306,581663,30490504
22-Jun-20,Nan,Nan,Nan,Nan,Nan,1498667,28715482,591329,30805478
23-Jun-20,Nan,Nan,Nan,Nan,Nan,1443864,29063424,600750,31108038
24-Jun-20,Nan,Nan,Nan,Nan,Nan,1390191,29398352,609924,31398467
25-Jun-20,Nan,Nan,Nan,Nan,Nan,1337709,29720509,618849,31677067
26-Jun-20,Nan,Nan,Nan,Nan,Nan,1286466,30030156,627525,31944147
27-Jun-20,Nan,Nan,Nan,Nan,Nan,1236503,30327574,635952,32200029
28-Jun-20,Nan,Nan,Nan,Nan,Nan,1187854,30613057,644129,32445040
29-Jun-20,Nan,Nan,Nan,Nan,Nan,1140546,30886909,652058,32679513
30-Jun-20,Nan,Nan,Nan,Nan,Nan,1094596,31149446,659741,32903783
1-Jul-20,Nan,Nan,Nan,Nan,Nan,1050018,31400992,667179,33118189
2-Jul-20,Nan,Nan,Nan,Nan,Nan,1006818,31641872,674376,33323066
3-Jul-20,Nan,Nan,Nan,Nan,Nan,964997,31872421,681333,33518751
4-Jul-20,Nan,Nan,Nan,Nan,Nan,924551,32092970,688055,33705576
5-Jul-20,Nan,Nan,Nan,Nan,Nan,885471,32303854,694546,33883871
6-Jul-20,Nan,Nan,Nan,Nan,Nan,847745,32505405,700808,34053958
7-Jul-20,Nan,Nan,Nan,Nan,Nan,811356,32697956,706847,34216159
8-Jul-20,Nan,Nan,Nan,Nan,Nan,776286,32881833,712667,34370786
9-Jul-20,Nan,Nan,Nan,Nan,Nan,742510,33057361,718274,34518145
10-Jul-20,Nan,Nan,Nan,Nan,Nan,710006,33224857,723671,34658534
11-Jul-20,Nan,Nan,Nan,Nan,Nan,678746,33384635,728865,34792246
12-Jul-20,Nan,Nan,Nan,Nan,Nan,648701,33537001,733860,34919562
13-Jul-20,Nan,Nan,Nan,Nan,Nan,619842,33682256,738662,35040760
14-Jul-20,Nan,Nan,Nan,Nan,Nan,592137,33820690,743276,35156103
15-Jul-20,Nan,Nan,Nan,Nan,Nan,565555,33952590,747708,35265853
16-Jul-20,Nan,Nan,Nan,Nan,Nan,540063,34078232,751963,35370258
17-Jul-20,Nan,Nan,Nan,Nan,Nan,515627,34197885,756047,35469559
18-Jul-20,Nan,Nan,Nan,Nan,Nan,492215,34311808,759965,35563988
19-Jul-20,Nan,Nan,Nan,Nan,Nan,469793,34420254,763722,35653769
20-Jul-20,Nan,Nan,Nan,Nan,Nan,448327,34523466,767325,35739118
21-Jul-20,Nan,Nan,Nan,Nan,Nan,427785,34621679,770779,35820243
22-Jul-20,Nan,Nan,Nan,Nan,Nan,408133,34715120,774087,35897340
23-Jul-20,Nan,Nan,Nan,Nan,Nan,389339,34804006,777257,35970602
24-Jul-20,Nan,Nan,Nan,Nan,Nan,371371,34888547,780293,36040211
25-Jul-20,Nan,Nan,Nan,Nan,Nan,354198,34968945,783199,36106342
26-Jul-20,Nan,Nan,Nan,Nan,Nan,337789,35045393,785982,36169164
27-Jul-20,Nan,Nan,Nan,Nan,Nan,322114,35118078,788644,36228836
28-Jul-20,Nan,Nan,Nan,Nan,Nan,307144,35187177,791192,36285513
29-Jul-20,Nan,Nan,Nan,Nan,Nan,292850,35252861,793629,36339340
30-Jul-20,Nan,Nan,Nan,Nan,Nan,279204,35315293,795961,36390458
31-Jul-20,Nan,Nan,Nan,Nan,Nan,266180,35374630,798190,36439000
1-Aug-20,Nan,Nan,Nan,Nan,Nan,253751,35431020,800322,36485093
2-Aug-20,Nan,Nan,Nan,Nan,Nan,241892,35484608,802360,36528860
3-Aug-20,Nan,Nan,Nan,Nan,Nan,230580,35535528,804309,36570417
4-Aug-20,Nan,Nan,Nan,Nan,Nan,219789,35583912,806171,36609872
5-Aug-20,Nan,Nan,Nan,Nan,Nan,209498,35629884,807951,36647333
6-Aug-20,Nan,Nan,Nan,Nan,Nan,199684,35673562,809651,36682897
7-Aug-20,Nan,Nan,Nan,Nan,Nan,190327,35715059,811276,36716662
8-Aug-20,Nan,Nan,Nan,Nan,Nan,181406,35754483,812829,36748718
9-Aug-20,Nan,Nan,Nan,Nan,Nan,172901,35791937,814312,36779150
10-Aug-20,Nan,Nan,Nan,Nan,Nan,164795,35827519,815729,36808043
11-Aug-20,Nan,Nan,Nan,Nan,Nan,157068,35861321,817082,36835471
12-Aug-20,Nan,Nan,Nan,Nan,Nan,149704,35893433,818374,36861511
13-Aug-20,Nan,Nan,Nan,Nan,Nan,142686,35923938,819609,36886233
14-Aug-20,Nan,Nan,Nan,Nan,Nan,135998,35952917,820788,36909703
15-Aug-20,Nan,Nan,Nan,Nan,Nan,129625,35980446,821913,36931984
16-Aug-20,Nan,Nan,Nan,Nan,Nan,123552,36006599,822988,36953139
17-Aug-20,Nan,Nan,Nan,Nan,Nan,117766,36031443,824015,36973224
18-Aug-20,Nan,Nan,Nan,Nan,Nan,112253,36055045,824995,36992293
19-Aug-20,Nan,Nan,Nan,Nan,Nan,107000,36077468,825931,37010399
20-Aug-20,Nan,Nan,Nan,Nan,Nan,101996,36098769,826825,37027590
21-Aug-20,Nan,Nan,Nan,Nan,Nan,97228,36119007,827678,37043913
22-Aug-20,Nan,Nan,Nan,Nan,Nan,92686,36138234,828492,37059412
23-Aug-20,Nan,Nan,Nan,Nan,Nan,88358,36156502,829270,37074130
24-Aug-20,Nan,Nan,Nan,Nan,Nan,84236,36173858,830013,37088107
25-Aug-20,Nan,Nan,Nan,Nan,Nan,80308,36190349,830722,37101379
26-Aug-20,Nan,Nan,Nan,Nan,Nan,76566,36206018,831399,37113983
27-Aug-20,Nan,Nan,Nan,Nan,Nan,73001,36220907,832045,37125953
28-Aug-20,Nan,Nan,Nan,Nan,Nan,69605,36235055,832662,37137322
29-Aug-20,Nan,Nan,Nan,Nan,Nan,66370,36248499,833251,37148120
30-Aug-20,Nan,Nan,Nan,Nan,Nan,63287,36261275,833813,37158375
31-Aug-20,Nan,Nan,Nan,Nan,Nan,60350,36273417,834350,37168117
1-Sep-20,Nan,Nan,Nan,Nan,Nan,57552,36284956,834863,37177371
2-Sep-20,Nan,Nan,Nan,Nan,Nan,54886,36295924,835352,37186162
3-Sep-20,Nan,Nan,Nan,Nan,Nan,52346,36306348,835820,37194514
4-Sep-20,Nan,Nan,Nan,Nan,Nan,49926,36316256,836266,37202448
5-Sep-20,Nan,Nan,Nan,Nan,Nan,47620,36325674,836692,37209986
6-Sep-20,Nan,Nan,Nan,Nan,Nan,45422,36334627,837099,37217148
7-Sep-20,Nan,Nan,Nan,Nan,Nan,43328,36343138,837488,37223954
8-Sep-20,Nan,Nan,Nan,Nan,Nan,41333,36351229,837859,37230421
9-Sep-20,Nan,Nan,Nan,Nan,Nan,39432,36358922,838213,37236567
10-Sep-20,Nan,Nan,Nan,Nan,Nan,37620,36366236,838551,37242407
11-Sep-20,Nan,Nan,Nan,Nan,Nan,35893,36373190,838874,37247957
12-Sep-20,Nan,Nan,Nan,Nan,Nan,34247,36379803,839183,37253233
13-Sep-20,Nan,Nan,Nan,Nan,Nan,32678,36386092,839478,37258248
14-Sep-20,Nan,Nan,Nan,Nan,Nan,31183,36392072,839759,37263014
15-Sep-20,Nan,Nan,Nan,Nan,Nan,29758,36397760,840028,37267546
16-Sep-20,Nan,Nan,Nan,Nan,Nan,28399,36403169,840285,37271853
17-Sep-20,Nan,Nan,Nan,Nan,Nan,27104,36408314,840530,37275948
18-Sep-20,Nan,Nan,Nan,Nan,Nan,25870,36413208,840765,37279843
19-Sep-20,Nan,Nan,Nan,Nan,Nan,24693,36417864,840989,37283546
20-Sep-20,Nan,Nan,Nan,Nan,Nan,23570,36422293,841202,37287065
21-Sep-20,Nan,Nan,Nan,Nan,Nan,22501,36426506,841407,37290414
22-Sep-20,Nan,Nan,Nan,Nan,Nan,21480,36430515,841602,37293597
23-Sep-20,Nan,Nan,Nan,Nan,Nan,20508,36434330,841788,37296626
24-Sep-20,Nan,Nan,Nan,Nan,Nan,19580,36437959,841967,37299506
25-Sep-20,Nan,Nan,Nan,Nan,Nan,18695,36441413,842137,37302245
26-Sep-20,Nan,Nan,Nan,Nan,Nan,17852,36444700,842300,37304852
27-Sep-20,Nan,Nan,Nan,Nan,Nan,17047,36447828,842455,37307330
28-Sep-20,Nan,Nan,Nan,Nan,Nan,16280,36450805,842604,37309689
29-Sep-20,Nan,Nan,Nan,Nan,Nan,15548,36453639,842746,37311933
30-Sep-20,Nan,Nan,Nan,Nan,Nan,14850,36456337,842881,37314068
1-Oct-20,Nan,Nan,Nan,Nan,Nan,14183,36458905,843011,37316099
2-Oct-20,Nan,Nan,Nan,Nan,Nan,13548,36461349,843135,37318032
3-Oct-20,Nan,Nan,Nan,Nan,Nan,12942,36463677,843253,37319872
4-Oct-20,Nan,Nan,Nan,Nan,Nan,12363,36465893,843367,37321623
5-Oct-20,Nan,Nan,Nan,Nan,Nan,11811,36468003,843475,37323289
6-Oct-20,Nan,Nan,Nan,Nan,Nan,11285,36470012,843579,37324876
7-Oct-20,Nan,Nan,Nan,Nan,Nan,10782,36471926,843678,37326386
8-Oct-20,Nan,Nan,Nan,Nan,Nan,10303,36473748,843772,37327823
9-Oct-20,Nan,Nan,Nan,Nan,Nan,9845,36475484,843863,37329192
10-Oct-20,Nan,Nan,Nan,Nan,Nan,9408,36477137,843949,37330494
11-Oct-20,Nan,Nan,Nan,Nan,Nan,8991,36478711,844032,37331734
12-Oct-20,Nan,Nan,Nan,Nan,Nan,8593,36480211,844111,37332915
13-Oct-20,Nan,Nan,Nan,Nan,Nan,8213,36481640,844187,37334040
14-Oct-20,Nan,Nan,Nan,Nan,Nan,7851,36483002,844259,37335112
15-Oct-20,Nan,Nan,Nan,Nan,Nan,7504,36484299,844328,37336131
16-Oct-20,Nan,Nan,Nan,Nan,Nan,7174,36485535,844394,37337103
17-Oct-20,Nan,Nan,Nan,Nan,Nan,6858,36486712,844458,37338028
18-Oct-20,Nan,Nan,Nan,Nan,Nan,6557,36487835,844518,37338910
19-Oct-20,Nan,Nan,Nan,Nan,Nan,6269,36488904,844576,37339749
20-Oct-20,Nan,Nan,Nan,Nan,Nan,5994,36489924,844632,37340550
21-Oct-20,Nan,Nan,Nan,Nan,Nan,5731,36490895,844685,37341311
22-Oct-20,Nan,Nan,Nan,Nan,Nan,5481,36491821,844735,37342037
23-Oct-20,Nan,Nan,Nan,Nan,Nan,5241,36492704,844784,37342729
24-Oct-20,Nan,Nan,Nan,Nan,Nan,5013,36493545,844830,37343388
25-Oct-20,Nan,Nan,Nan,Nan,Nan,4794,36494348,844875,37344017
26-Oct-20,Nan,Nan,Nan,Nan,Nan,4585,36495113,844917,37344615
27-Oct-20,Nan,Nan,Nan,Nan,Nan,4386,36495842,844958,37345186
28-Oct-20,Nan,Nan,Nan,Nan,Nan,4195,36496537,844997,37345729
29-Oct-20,Nan,Nan,Nan,Nan,Nan,4013,36497201,845034,37346248
30-Oct-20,Nan,Nan,Nan,Nan,Nan,3840,36497833,845070,37346743
31-Oct-20,Nan,Nan,Nan,Nan,Nan,3673,36498436,845104,37347213
1-Nov-20,Nan,Nan,Nan,Nan,Nan,3515,36499011,845137,37347663
2-Nov-20,Nan,Nan,Nan,Nan,Nan,3363,36499560,845168,37348091
3-Nov-20,Nan,Nan,Nan,Nan,Nan,3218,36500083,845198,37348499
4-Nov-20,Nan,Nan,Nan,Nan,Nan,3079,36500583,845227,37348889
5-Nov-20,Nan,Nan,Nan,Nan,Nan,2947,36501059,845254,37349260
6-Nov-20,Nan,Nan,Nan,Nan,Nan,2820,36501513,845281,37349614
7-Nov-20,Nan,Nan,Nan,Nan,Nan,2699,36501947,845306,37349952
8-Nov-20,Nan,Nan,Nan,Nan,Nan,2583,36502360,845330,37350273
9-Nov-20,Nan,Nan,Nan,Nan,Nan,2472,36502755,845353,37350580
10-Nov-20,Nan,Nan,Nan,Nan,Nan,2366,36503132,845375,37350873
11-Nov-20,Nan,Nan,Nan,Nan,Nan,2265,36503491,845396,37351152
12-Nov-20,Nan,Nan,Nan,Nan,Nan,2169,36503834,845416,37351419
13-Nov-20,Nan,Nan,Nan,Nan,Nan,2076,36504161,845436,37351673
14-Nov-20,Nan,Nan,Nan,Nan,Nan,1988,36504474,845455,37351917
15-Nov-20,Nan,Nan,Nan,Nan,Nan,1903,36504772,845472,37352147
16-Nov-20,Nan,Nan,Nan,Nan,Nan,1822,36505057,845489,37352368
17-Nov-20,Nan,Nan,Nan,Nan,Nan,1745,36505329,845506,37352580
18-Nov-20,Nan,Nan,Nan,Nan,Nan,1671,36505588,845521,37352780
19-Nov-20,Nan,Nan,Nan,Nan,Nan,1600,36505836,845536,37352972
20-Nov-20,Nan,Nan,Nan,Nan,Nan,1532,36506072,845551,37353155
21-Nov-20,Nan,Nan,Nan,Nan,Nan,1467,36506298,845565,37353330
22-Nov-20,Nan,Nan,Nan,Nan,Nan,1405,36506514,845578,37353497
23-Nov-20,Nan,Nan,Nan,Nan,Nan,1346,36506720,845590,37353656
24-Nov-20,Nan,Nan,Nan,Nan,Nan,1289,36506916,845602,37353807
25-Nov-20,Nan,Nan,Nan,Nan,Nan,1235,36507104,845614,37353953
26-Nov-20,Nan,Nan,Nan,Nan,Nan,1183,36507284,845625,37354092
27-Nov-20,Nan,Nan,Nan,Nan,Nan,1133,36507455,845636,37354224
28-Nov-20,Nan,Nan,Nan,Nan,Nan,1086,36507619,845646,37354351
29-Nov-20,Nan,Nan,Nan,Nan,Nan,1040,36507775,845656,37354471
30-Nov-20,Nan,Nan,Nan,Nan,Nan,996,36507924,845665,37354585
1-Dec-20,Nan,Nan,Nan,Nan,Nan,955,36508067,845674,37354696
2-Dec-20,Nan,Nan,Nan,Nan,Nan,915,36508203,845683,37354801
3-Dec-20,Nan,Nan,Nan,Nan,Nan,877,36508333,845691,37354901
4-Dec-20,Nan,Nan,Nan,Nan,Nan,840,36508458,845699,37354997
5-Dec-20,Nan,Nan,Nan,Nan,Nan,805,36508577,845707,37355089
6-Dec-20,Nan,Nan,Nan,Nan,Nan,771,36508690,845714,37355175
7-Dec-20,Nan,Nan,Nan,Nan,Nan,739,36508799,845721,37355259
8-Dec-20,Nan,Nan,Nan,Nan,Nan,709,36508903,845728,37355340
9-Dec-20,Nan,Nan,Nan,Nan,Nan,679,36509002,845734,37355415
10-Dec-20,Nan,Nan,Nan,Nan,Nan,651,36509097,845740,37355488
11-Dec-20,Nan,Nan,Nan,Nan,Nan,624,36509187,845746,37355557
12-Dec-20,Nan,Nan,Nan,Nan,Nan,598,36509274,845752,37355624
13-Dec-20,Nan,Nan,Nan,Nan,Nan,573,36509356,845757,37355686
14-Dec-20,Nan,Nan,Nan,Nan,Nan,550,36509436,845762,37355748
15-Dec-20,Nan,Nan,Nan,Nan,Nan,527,36509511,845767,37355805
16-Dec-20,Nan,Nan,Nan,Nan,Nan,505,36509583,845772,37355860
17-Dec-20,Nan,Nan,Nan,Nan,Nan,484,36509653,845777,37355914
18-Dec-20,Nan,Nan,Nan,Nan,Nan,464,36509719,845781,37355964
19-Dec-20,Nan,Nan,Nan,Nan,Nan,445,36509782,845785,37356012
20-Dec-20,Nan,Nan,Nan,Nan,Nan,427,36509842,845789,37356058
21-Dec-20,Nan,Nan,Nan,Nan,Nan,409,36509900,845793,37356102
22-Dec-20,Nan,Nan,Nan,Nan,Nan,393,36509955,845797,37356145
23-Dec-20,Nan,Nan,Nan,Nan,Nan,376,36510008,845800,37356184
24-Dec-20,Nan,Nan,Nan,Nan,Nan,361,36510059,845804,37356224
25-Dec-20,Nan,Nan,Nan,Nan,Nan,346,36510107,845807,37356260
26-Dec-20,Nan,Nan,Nan,Nan,Nan,332,36510153,845810,37356295
27-Dec-20,Nan,Nan,Nan,Nan,Nan,318,36510198,845813,37356329
28-Dec-20,Nan,Nan,Nan,Nan,Nan,305,36510240,845816,37356361
29-Dec-20,Nan,Nan,Nan,Nan,Nan,293,36510280,845819,37356392
30-Dec-20,Nan,Nan,Nan,Nan,Nan,281,36510319,845822,37356422
31-Dec-20,Nan,Nan,Nan,Nan,Nan,270,36510356,845824,37356450
1-Jan-21,Nan,Nan,Nan,Nan,Nan,259,36510391,845827,37356477
2-Jan-21,Nan,Nan,Nan,Nan,Nan,248,36510425,845829,37356502
3-Jan-21,Nan,Nan,Nan,Nan,Nan,238,36510458,845831,37356527
4-Jan-21,Nan,Nan,Nan,Nan,Nan,228,36510489,845834,37356551
5-Jan-21,Nan,Nan,Nan,Nan,Nan,219,36510519,845836,37356574
6-Jan-21,Nan,Nan,Nan,Nan,Nan,210,36510547,845838,37356595
7-Jan-21,Nan,Nan,Nan,Nan,Nan,202,36510574,845840,37356616
8-Jan-21,Nan,Nan,Nan,Nan,Nan,194,36510600,845841,37356635
9-Jan-21,Nan,Nan,Nan,Nan,Nan,186,36510625,845843,37356654
10-Jan-21,Nan,Nan,Nan,Nan,Nan,178,36510649,845845,37356672
11-Jan-21,Nan,Nan,Nan,Nan,Nan,171,36510672,845847,37356690
12-Jan-21,Nan,Nan,Nan,Nan,Nan,164,36510694,845848,37356706
13-Jan-21,Nan,Nan,Nan,Nan,Nan,157,36510714,845850,37356721
14-Jan-21,Nan,Nan,Nan,Nan,Nan,151,36510734,845851,37356736
15-Jan-21,Nan,Nan,Nan,Nan,Nan,145,36510754,845852,37356751
16-Jan-21,Nan,Nan,Nan,Nan,Nan,139,36510772,845854,37356765
17-Jan-21,Nan,Nan,Nan,Nan,Nan,134,36510789,845855,37356778
18-Jan-21,Nan,Nan,Nan,Nan,Nan,128,36510806,845856,37356790
19-Jan-21,Nan,Nan,Nan,Nan,Nan,123,36510822,845857,37356802
20-Jan-21,Nan,Nan,Nan,Nan,Nan,118,36510838,845859,37356815
21-Jan-21,Nan,Nan,Nan,Nan,Nan,113,36510852,845860,37356825
