Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
11-Apr-20,70029,1837,41947,4357,23725,Nan,Nan,Nan,Nan
12-Apr-20,71686,1657,43894,4474,23318,Nan,Nan,Nan,Nan
13-Apr-20,73303,1617,45983,4585,22735,Nan,Nan,Nan,Nan
14-Apr-20,74877,1574,48129,4683,22065,Nan,Nan,Nan,Nan
15-Apr-20,76389,1512,49933,4777,21679,Nan,Nan,Nan,Nan
16-Apr-20,77995,1606,52229,4869,20897,Nan,Nan,Nan,Nan
17-Apr-20,79494,1499,54064,4958,20472,Nan,Nan,Nan,Nan
18-Apr-20,80868,1374,55987,5031,19850,Nan,Nan,Nan,Nan
19-Apr-20,82211,1343,57023,5118,20070,201544,Nan,Nan,Nan
20-Apr-20,83505,1294,59273,5209,19023,194886,Nan,Nan,Nan
21-Apr-20,84802,1297,58965,5297,18540,188454,Nan,Nan,Nan
22-Apr-20,85996,1194,63113,5391,17492,182239,Nan,Nan,Nan
23-Apr-20,87026,1030,64843,5481,16702,176234,Nan,Nan,Nan
24-Apr-20,88194,1168,66599,5574,16021,170432,Nan,Nan,Nan
25-Apr-20,89328,1134,68193,5650,15485,164827,Nan,Nan,Nan
26-Apr-20,Nan,Nan,Nan,Nan,Nan,159411,Nan,Nan,Nan
27-Apr-20,Nan,Nan,Nan,Nan,Nan,154178,Nan,Nan,Nan
28-Apr-20,Nan,Nan,Nan,Nan,Nan,149122,Nan,Nan,Nan
29-Apr-20,Nan,Nan,Nan,Nan,Nan,144237,Nan,Nan,Nan
30-Apr-20,Nan,Nan,Nan,Nan,Nan,139517,Nan,Nan,Nan
1-May-20,Nan,Nan,Nan,Nan,Nan,134957,Nan,Nan,Nan
2-May-20,Nan,Nan,Nan,Nan,Nan,130550,Nan,Nan,Nan
3-May-20,Nan,Nan,Nan,Nan,Nan,126293,Nan,Nan,Nan
4-May-20,Nan,Nan,Nan,Nan,Nan,122179,Nan,Nan,Nan
5-May-20,Nan,Nan,Nan,Nan,Nan,118204,Nan,Nan,Nan
6-May-20,Nan,Nan,Nan,Nan,Nan,114363,Nan,Nan,Nan
7-May-20,Nan,Nan,Nan,Nan,Nan,110651,Nan,Nan,Nan
8-May-20,Nan,Nan,Nan,Nan,Nan,107065,Nan,Nan,Nan
9-May-20,Nan,Nan,Nan,Nan,Nan,103599,Nan,Nan,Nan
10-May-20,Nan,Nan,Nan,Nan,Nan,100250,Nan,Nan,Nan
11-May-20,Nan,Nan,Nan,Nan,Nan,97013,Nan,Nan,Nan
12-May-20,Nan,Nan,Nan,Nan,Nan,93885,Nan,Nan,Nan
13-May-20,Nan,Nan,Nan,Nan,Nan,90862,Nan,Nan,Nan
14-May-20,Nan,Nan,Nan,Nan,Nan,87941,Nan,Nan,Nan
15-May-20,Nan,Nan,Nan,Nan,Nan,85117,Nan,Nan,Nan
16-May-20,Nan,Nan,Nan,Nan,Nan,82388,Nan,Nan,Nan
17-May-20,Nan,Nan,Nan,Nan,Nan,79751,Nan,Nan,Nan
18-May-20,Nan,Nan,Nan,Nan,Nan,77202,Nan,Nan,Nan
19-May-20,Nan,Nan,Nan,Nan,Nan,74737,Nan,Nan,Nan
20-May-20,Nan,Nan,Nan,Nan,Nan,72355,Nan,Nan,Nan
21-May-20,Nan,Nan,Nan,Nan,Nan,70053,Nan,Nan,Nan
22-May-20,Nan,Nan,Nan,Nan,Nan,67827,Nan,Nan,Nan
23-May-20,Nan,Nan,Nan,Nan,Nan,65676,Nan,Nan,Nan
24-May-20,Nan,Nan,Nan,Nan,Nan,63595,Nan,Nan,Nan
25-May-20,Nan,Nan,Nan,Nan,Nan,61584,Nan,Nan,Nan
26-May-20,Nan,Nan,Nan,Nan,Nan,59640,Nan,Nan,Nan
27-May-20,Nan,Nan,Nan,Nan,Nan,57760,Nan,Nan,Nan
28-May-20,Nan,Nan,Nan,Nan,Nan,55943,Nan,Nan,Nan
29-May-20,Nan,Nan,Nan,Nan,Nan,54185,Nan,Nan,Nan
30-May-20,Nan,Nan,Nan,Nan,Nan,52486,Nan,Nan,Nan
31-May-20,Nan,Nan,Nan,Nan,Nan,50842,Nan,Nan,Nan
1-Jun-20,Nan,Nan,Nan,Nan,Nan,49253,Nan,Nan,Nan
2-Jun-20,Nan,Nan,Nan,Nan,Nan,47716,Nan,Nan,Nan
3-Jun-20,Nan,Nan,Nan,Nan,Nan,46230,Nan,Nan,Nan
4-Jun-20,Nan,Nan,Nan,Nan,Nan,44792,Nan,Nan,Nan
5-Jun-20,Nan,Nan,Nan,Nan,Nan,43402,Nan,Nan,Nan
6-Jun-20,Nan,Nan,Nan,Nan,Nan,42057,Nan,Nan,Nan
7-Jun-20,Nan,Nan,Nan,Nan,Nan,40756,Nan,Nan,Nan
8-Jun-20,Nan,Nan,Nan,Nan,Nan,39498,Nan,Nan,Nan
9-Jun-20,Nan,Nan,Nan,Nan,Nan,38281,Nan,Nan,Nan
10-Jun-20,Nan,Nan,Nan,Nan,Nan,37103,Nan,Nan,Nan
11-Jun-20,Nan,Nan,Nan,Nan,Nan,35964,Nan,Nan,Nan
12-Jun-20,Nan,Nan,Nan,Nan,Nan,34861,Nan,Nan,Nan
13-Jun-20,Nan,Nan,Nan,Nan,Nan,33795,Nan,Nan,Nan
14-Jun-20,Nan,Nan,Nan,Nan,Nan,32763,Nan,Nan,Nan
15-Jun-20,Nan,Nan,Nan,Nan,Nan,31765,Nan,Nan,Nan
16-Jun-20,Nan,Nan,Nan,Nan,Nan,30798,Nan,Nan,Nan
17-Jun-20,Nan,Nan,Nan,Nan,Nan,29863,Nan,Nan,Nan
18-Jun-20,Nan,Nan,Nan,Nan,Nan,28958,Nan,Nan,Nan
19-Jun-20,Nan,Nan,Nan,Nan,Nan,28082,Nan,Nan,Nan
20-Jun-20,Nan,Nan,Nan,Nan,Nan,27235,Nan,Nan,Nan
21-Jun-20,Nan,Nan,Nan,Nan,Nan,26414,Nan,Nan,Nan
22-Jun-20,Nan,Nan,Nan,Nan,Nan,25620,Nan,Nan,Nan
23-Jun-20,Nan,Nan,Nan,Nan,Nan,24851,Nan,Nan,Nan
24-Jun-20,Nan,Nan,Nan,Nan,Nan,24107,Nan,Nan,Nan
25-Jun-20,Nan,Nan,Nan,Nan,Nan,23386,Nan,Nan,Nan
26-Jun-20,Nan,Nan,Nan,Nan,Nan,22689,Nan,Nan,Nan
27-Jun-20,Nan,Nan,Nan,Nan,Nan,22013,Nan,Nan,Nan
28-Jun-20,Nan,Nan,Nan,Nan,Nan,21359,Nan,Nan,Nan
29-Jun-20,Nan,Nan,Nan,Nan,Nan,20726,Nan,Nan,Nan
30-Jun-20,Nan,Nan,Nan,Nan,Nan,20113,Nan,Nan,Nan
1-Jul-20,Nan,Nan,Nan,Nan,Nan,19519,Nan,Nan,Nan
2-Jul-20,Nan,Nan,Nan,Nan,Nan,18944,Nan,Nan,Nan
3-Jul-20,Nan,Nan,Nan,Nan,Nan,18387,Nan,Nan,Nan
4-Jul-20,Nan,Nan,Nan,Nan,Nan,17848,Nan,Nan,Nan
5-Jul-20,Nan,Nan,Nan,Nan,Nan,17325,Nan,Nan,Nan
6-Jul-20,Nan,Nan,Nan,Nan,Nan,16819,Nan,Nan,Nan
7-Jul-20,Nan,Nan,Nan,Nan,Nan,16328,Nan,Nan,Nan
8-Jul-20,Nan,Nan,Nan,Nan,Nan,15853,Nan,Nan,Nan
9-Jul-20,Nan,Nan,Nan,Nan,Nan,15393,Nan,Nan,Nan
10-Jul-20,Nan,Nan,Nan,Nan,Nan,14947,Nan,Nan,Nan
11-Jul-20,Nan,Nan,Nan,Nan,Nan,14515,Nan,Nan,Nan
12-Jul-20,Nan,Nan,Nan,Nan,Nan,14096,Nan,Nan,Nan
13-Jul-20,Nan,Nan,Nan,Nan,Nan,13691,Nan,Nan,Nan
14-Jul-20,Nan,Nan,Nan,Nan,Nan,13298,Nan,Nan,Nan
15-Jul-20,Nan,Nan,Nan,Nan,Nan,12917,Nan,Nan,Nan
16-Jul-20,Nan,Nan,Nan,Nan,Nan,12547,Nan,Nan,Nan
17-Jul-20,Nan,Nan,Nan,Nan,Nan,12189,Nan,Nan,Nan
18-Jul-20,Nan,Nan,Nan,Nan,Nan,11842,Nan,Nan,Nan
19-Jul-20,Nan,Nan,Nan,Nan,Nan,11506,Nan,Nan,Nan
20-Jul-20,Nan,Nan,Nan,Nan,Nan,11180,Nan,Nan,Nan
21-Jul-20,Nan,Nan,Nan,Nan,Nan,10864,Nan,Nan,Nan
22-Jul-20,Nan,Nan,Nan,Nan,Nan,10557,Nan,Nan,Nan
23-Jul-20,Nan,Nan,Nan,Nan,Nan,10260,Nan,Nan,Nan
24-Jul-20,Nan,Nan,Nan,Nan,Nan,9972,Nan,Nan,Nan
25-Jul-20,Nan,Nan,Nan,Nan,Nan,9693,Nan,Nan,Nan
26-Jul-20,Nan,Nan,Nan,Nan,Nan,9422,Nan,Nan,Nan
27-Jul-20,Nan,Nan,Nan,Nan,Nan,9159,Nan,Nan,Nan
28-Jul-20,Nan,Nan,Nan,Nan,Nan,8904,Nan,Nan,Nan
29-Jul-20,Nan,Nan,Nan,Nan,Nan,8657,Nan,Nan,Nan
30-Jul-20,Nan,Nan,Nan,Nan,Nan,8417,Nan,Nan,Nan
31-Jul-20,Nan,Nan,Nan,Nan,Nan,8184,Nan,Nan,Nan
1-Aug-20,Nan,Nan,Nan,Nan,Nan,7959,Nan,Nan,Nan
2-Aug-20,Nan,Nan,Nan,Nan,Nan,7740,Nan,Nan,Nan
3-Aug-20,Nan,Nan,Nan,Nan,Nan,7527,Nan,Nan,Nan
4-Aug-20,Nan,Nan,Nan,Nan,Nan,7321,Nan,Nan,Nan
5-Aug-20,Nan,Nan,Nan,Nan,Nan,7121,Nan,Nan,Nan
6-Aug-20,Nan,Nan,Nan,Nan,Nan,6927,Nan,Nan,Nan
7-Aug-20,Nan,Nan,Nan,Nan,Nan,6739,Nan,Nan,Nan
8-Aug-20,Nan,Nan,Nan,Nan,Nan,6556,Nan,Nan,Nan
9-Aug-20,Nan,Nan,Nan,Nan,Nan,6379,Nan,Nan,Nan
10-Aug-20,Nan,Nan,Nan,Nan,Nan,6207,Nan,Nan,Nan
11-Aug-20,Nan,Nan,Nan,Nan,Nan,6039,Nan,Nan,Nan
12-Aug-20,Nan,Nan,Nan,Nan,Nan,5877,Nan,Nan,Nan
13-Aug-20,Nan,Nan,Nan,Nan,Nan,5720,Nan,Nan,Nan
14-Aug-20,Nan,Nan,Nan,Nan,Nan,5567,Nan,Nan,Nan
15-Aug-20,Nan,Nan,Nan,Nan,Nan,5418,Nan,Nan,Nan
16-Aug-20,Nan,Nan,Nan,Nan,Nan,5274,Nan,Nan,Nan
17-Aug-20,Nan,Nan,Nan,Nan,Nan,5134,Nan,Nan,Nan
18-Aug-20,Nan,Nan,Nan,Nan,Nan,4998,Nan,Nan,Nan
19-Aug-20,Nan,Nan,Nan,Nan,Nan,4866,Nan,Nan,Nan
20-Aug-20,Nan,Nan,Nan,Nan,Nan,4738,Nan,Nan,Nan
21-Aug-20,Nan,Nan,Nan,Nan,Nan,4613,Nan,Nan,Nan
22-Aug-20,Nan,Nan,Nan,Nan,Nan,4492,Nan,Nan,Nan
23-Aug-20,Nan,Nan,Nan,Nan,Nan,4375,Nan,Nan,Nan
24-Aug-20,Nan,Nan,Nan,Nan,Nan,4261,Nan,Nan,Nan
25-Aug-20,Nan,Nan,Nan,Nan,Nan,4150,Nan,Nan,Nan
26-Aug-20,Nan,Nan,Nan,Nan,Nan,4042,Nan,Nan,Nan
27-Aug-20,Nan,Nan,Nan,Nan,Nan,3937,Nan,Nan,Nan
28-Aug-20,Nan,Nan,Nan,Nan,Nan,3836,Nan,Nan,Nan
29-Aug-20,Nan,Nan,Nan,Nan,Nan,3737,Nan,Nan,Nan
30-Aug-20,Nan,Nan,Nan,Nan,Nan,3641,Nan,Nan,Nan
31-Aug-20,Nan,Nan,Nan,Nan,Nan,3547,Nan,Nan,Nan
1-Sep-20,Nan,Nan,Nan,Nan,Nan,3457,Nan,Nan,Nan
2-Sep-20,Nan,Nan,Nan,Nan,Nan,3369,Nan,Nan,Nan
3-Sep-20,Nan,Nan,Nan,Nan,Nan,3283,Nan,Nan,Nan
4-Sep-20,Nan,Nan,Nan,Nan,Nan,3199,Nan,Nan,Nan
5-Sep-20,Nan,Nan,Nan,Nan,Nan,3118,Nan,Nan,Nan
6-Sep-20,Nan,Nan,Nan,Nan,Nan,3040,Nan,Nan,Nan
7-Sep-20,Nan,Nan,Nan,Nan,Nan,2963,Nan,Nan,Nan
8-Sep-20,Nan,Nan,Nan,Nan,Nan,2889,Nan,Nan,Nan
9-Sep-20,Nan,Nan,Nan,Nan,Nan,2816,Nan,Nan,Nan
10-Sep-20,Nan,Nan,Nan,Nan,Nan,2746,Nan,Nan,Nan
11-Sep-20,Nan,Nan,Nan,Nan,Nan,2677,Nan,Nan,Nan
12-Sep-20,Nan,Nan,Nan,Nan,Nan,2611,Nan,Nan,Nan
13-Sep-20,Nan,Nan,Nan,Nan,Nan,2546,Nan,Nan,Nan
14-Sep-20,Nan,Nan,Nan,Nan,Nan,2483,Nan,Nan,Nan
15-Sep-20,Nan,Nan,Nan,Nan,Nan,2422,Nan,Nan,Nan
16-Sep-20,Nan,Nan,Nan,Nan,Nan,2362,Nan,Nan,Nan
17-Sep-20,Nan,Nan,Nan,Nan,Nan,2304,Nan,Nan,Nan
18-Sep-20,Nan,Nan,Nan,Nan,Nan,2247,Nan,Nan,Nan
19-Sep-20,Nan,Nan,Nan,Nan,Nan,2192,Nan,Nan,Nan
20-Sep-20,Nan,Nan,Nan,Nan,Nan,2139,Nan,Nan,Nan
21-Sep-20,Nan,Nan,Nan,Nan,Nan,2087,Nan,Nan,Nan
22-Sep-20,Nan,Nan,Nan,Nan,Nan,2036,Nan,Nan,Nan
23-Sep-20,Nan,Nan,Nan,Nan,Nan,1987,Nan,Nan,Nan
24-Sep-20,Nan,Nan,Nan,Nan,Nan,1939,Nan,Nan,Nan
25-Sep-20,Nan,Nan,Nan,Nan,Nan,1892,Nan,Nan,Nan
26-Sep-20,Nan,Nan,Nan,Nan,Nan,1847,Nan,Nan,Nan
27-Sep-20,Nan,Nan,Nan,Nan,Nan,1803,Nan,Nan,Nan
28-Sep-20,Nan,Nan,Nan,Nan,Nan,1760,Nan,Nan,Nan
29-Sep-20,Nan,Nan,Nan,Nan,Nan,1718,Nan,Nan,Nan
30-Sep-20,Nan,Nan,Nan,Nan,Nan,1677,Nan,Nan,Nan
1-Oct-20,Nan,Nan,Nan,Nan,Nan,1637,Nan,Nan,Nan
2-Oct-20,Nan,Nan,Nan,Nan,Nan,1598,Nan,Nan,Nan
3-Oct-20,Nan,Nan,Nan,Nan,Nan,1561,Nan,Nan,Nan
4-Oct-20,Nan,Nan,Nan,Nan,Nan,1524,Nan,Nan,Nan
5-Oct-20,Nan,Nan,Nan,Nan,Nan,1488,Nan,Nan,Nan
6-Oct-20,Nan,Nan,Nan,Nan,Nan,1453,Nan,Nan,Nan
7-Oct-20,Nan,Nan,Nan,Nan,Nan,1419,Nan,Nan,Nan
8-Oct-20,Nan,Nan,Nan,Nan,Nan,1386,Nan,Nan,Nan
9-Oct-20,Nan,Nan,Nan,Nan,Nan,1354,Nan,Nan,Nan
10-Oct-20,Nan,Nan,Nan,Nan,Nan,1323,Nan,Nan,Nan
11-Oct-20,Nan,Nan,Nan,Nan,Nan,1292,Nan,Nan,Nan
12-Oct-20,Nan,Nan,Nan,Nan,Nan,1262,Nan,Nan,Nan
13-Oct-20,Nan,Nan,Nan,Nan,Nan,1233,Nan,Nan,Nan
14-Oct-20,Nan,Nan,Nan,Nan,Nan,1205,Nan,Nan,Nan
15-Oct-20,Nan,Nan,Nan,Nan,Nan,1178,Nan,Nan,Nan
16-Oct-20,Nan,Nan,Nan,Nan,Nan,1151,Nan,Nan,Nan
17-Oct-20,Nan,Nan,Nan,Nan,Nan,1124,Nan,Nan,Nan
18-Oct-20,Nan,Nan,Nan,Nan,Nan,1099,Nan,Nan,Nan
19-Oct-20,Nan,Nan,Nan,Nan,Nan,1074,Nan,Nan,Nan
20-Oct-20,Nan,Nan,Nan,Nan,Nan,1050,Nan,Nan,Nan
21-Oct-20,Nan,Nan,Nan,Nan,Nan,1026,Nan,Nan,Nan
22-Oct-20,Nan,Nan,Nan,Nan,Nan,1003,Nan,Nan,Nan
23-Oct-20,Nan,Nan,Nan,Nan,Nan,981,Nan,Nan,Nan
24-Oct-20,Nan,Nan,Nan,Nan,Nan,959,Nan,Nan,Nan
25-Oct-20,Nan,Nan,Nan,Nan,Nan,937,Nan,Nan,Nan
26-Oct-20,Nan,Nan,Nan,Nan,Nan,916,Nan,Nan,Nan
27-Oct-20,Nan,Nan,Nan,Nan,Nan,896,Nan,Nan,Nan
28-Oct-20,Nan,Nan,Nan,Nan,Nan,876,Nan,Nan,Nan
29-Oct-20,Nan,Nan,Nan,Nan,Nan,857,Nan,Nan,Nan
30-Oct-20,Nan,Nan,Nan,Nan,Nan,838,Nan,Nan,Nan
31-Oct-20,Nan,Nan,Nan,Nan,Nan,820,Nan,Nan,Nan
1-Nov-20,Nan,Nan,Nan,Nan,Nan,802,Nan,Nan,Nan
2-Nov-20,Nan,Nan,Nan,Nan,Nan,784,Nan,Nan,Nan
3-Nov-20,Nan,Nan,Nan,Nan,Nan,767,Nan,Nan,Nan
4-Nov-20,Nan,Nan,Nan,Nan,Nan,750,Nan,Nan,Nan
5-Nov-20,Nan,Nan,Nan,Nan,Nan,734,Nan,Nan,Nan
6-Nov-20,Nan,Nan,Nan,Nan,Nan,718,Nan,Nan,Nan
7-Nov-20,Nan,Nan,Nan,Nan,Nan,703,Nan,Nan,Nan
8-Nov-20,Nan,Nan,Nan,Nan,Nan,687,Nan,Nan,Nan
9-Nov-20,Nan,Nan,Nan,Nan,Nan,673,Nan,Nan,Nan
10-Nov-20,Nan,Nan,Nan,Nan,Nan,658,Nan,Nan,Nan
11-Nov-20,Nan,Nan,Nan,Nan,Nan,644,Nan,Nan,Nan
12-Nov-20,Nan,Nan,Nan,Nan,Nan,630,Nan,Nan,Nan
13-Nov-20,Nan,Nan,Nan,Nan,Nan,617,Nan,Nan,Nan
14-Nov-20,Nan,Nan,Nan,Nan,Nan,604,Nan,Nan,Nan
15-Nov-20,Nan,Nan,Nan,Nan,Nan,591,Nan,Nan,Nan
16-Nov-20,Nan,Nan,Nan,Nan,Nan,579,Nan,Nan,Nan
17-Nov-20,Nan,Nan,Nan,Nan,Nan,566,Nan,Nan,Nan
18-Nov-20,Nan,Nan,Nan,Nan,Nan,555,Nan,Nan,Nan
19-Nov-20,Nan,Nan,Nan,Nan,Nan,543,Nan,Nan,Nan
20-Nov-20,Nan,Nan,Nan,Nan,Nan,532,Nan,Nan,Nan
21-Nov-20,Nan,Nan,Nan,Nan,Nan,520,Nan,Nan,Nan
22-Nov-20,Nan,Nan,Nan,Nan,Nan,510,Nan,Nan,Nan
23-Nov-20,Nan,Nan,Nan,Nan,Nan,499,Nan,Nan,Nan
24-Nov-20,Nan,Nan,Nan,Nan,Nan,489,Nan,Nan,Nan
25-Nov-20,Nan,Nan,Nan,Nan,Nan,479,Nan,Nan,Nan
26-Nov-20,Nan,Nan,Nan,Nan,Nan,469,Nan,Nan,Nan
27-Nov-20,Nan,Nan,Nan,Nan,Nan,459,Nan,Nan,Nan
28-Nov-20,Nan,Nan,Nan,Nan,Nan,450,Nan,Nan,Nan
29-Nov-20,Nan,Nan,Nan,Nan,Nan,440,Nan,Nan,Nan
30-Nov-20,Nan,Nan,Nan,Nan,Nan,431,Nan,Nan,Nan
1-Dec-20,Nan,Nan,Nan,Nan,Nan,423,Nan,Nan,Nan
2-Dec-20,Nan,Nan,Nan,Nan,Nan,414,Nan,Nan,Nan
3-Dec-20,Nan,Nan,Nan,Nan,Nan,406,Nan,Nan,Nan
4-Dec-20,Nan,Nan,Nan,Nan,Nan,397,Nan,Nan,Nan
5-Dec-20,Nan,Nan,Nan,Nan,Nan,389,Nan,Nan,Nan
6-Dec-20,Nan,Nan,Nan,Nan,Nan,382,Nan,Nan,Nan
7-Dec-20,Nan,Nan,Nan,Nan,Nan,374,Nan,Nan,Nan
8-Dec-20,Nan,Nan,Nan,Nan,Nan,366,Nan,Nan,Nan
9-Dec-20,Nan,Nan,Nan,Nan,Nan,359,Nan,Nan,Nan
10-Dec-20,Nan,Nan,Nan,Nan,Nan,352,Nan,Nan,Nan
11-Dec-20,Nan,Nan,Nan,Nan,Nan,345,Nan,Nan,Nan
12-Dec-20,Nan,Nan,Nan,Nan,Nan,338,Nan,Nan,Nan
13-Dec-20,Nan,Nan,Nan,Nan,Nan,331,Nan,Nan,Nan
14-Dec-20,Nan,Nan,Nan,Nan,Nan,325,Nan,Nan,Nan
15-Dec-20,Nan,Nan,Nan,Nan,Nan,318,Nan,Nan,Nan
16-Dec-20,Nan,Nan,Nan,Nan,Nan,312,Nan,Nan,Nan
17-Dec-20,Nan,Nan,Nan,Nan,Nan,306,Nan,Nan,Nan
18-Dec-20,Nan,Nan,Nan,Nan,Nan,300,Nan,Nan,Nan
19-Dec-20,Nan,Nan,Nan,Nan,Nan,294,Nan,Nan,Nan
20-Dec-20,Nan,Nan,Nan,Nan,Nan,288,Nan,Nan,Nan
21-Dec-20,Nan,Nan,Nan,Nan,Nan,283,Nan,Nan,Nan
22-Dec-20,Nan,Nan,Nan,Nan,Nan,277,Nan,Nan,Nan
23-Dec-20,Nan,Nan,Nan,Nan,Nan,272,Nan,Nan,Nan
24-Dec-20,Nan,Nan,Nan,Nan,Nan,267,Nan,Nan,Nan
25-Dec-20,Nan,Nan,Nan,Nan,Nan,261,Nan,Nan,Nan
26-Dec-20,Nan,Nan,Nan,Nan,Nan,256,Nan,Nan,Nan
27-Dec-20,Nan,Nan,Nan,Nan,Nan,251,Nan,Nan,Nan
28-Dec-20,Nan,Nan,Nan,Nan,Nan,247,Nan,Nan,Nan
29-Dec-20,Nan,Nan,Nan,Nan,Nan,242,Nan,Nan,Nan
30-Dec-20,Nan,Nan,Nan,Nan,Nan,237,Nan,Nan,Nan
31-Dec-20,Nan,Nan,Nan,Nan,Nan,233,Nan,Nan,Nan
1-Jan-21,Nan,Nan,Nan,Nan,Nan,228,Nan,Nan,Nan
2-Jan-21,Nan,Nan,Nan,Nan,Nan,224,Nan,Nan,Nan
3-Jan-21,Nan,Nan,Nan,Nan,Nan,220,Nan,Nan,Nan
4-Jan-21,Nan,Nan,Nan,Nan,Nan,216,Nan,Nan,Nan
5-Jan-21,Nan,Nan,Nan,Nan,Nan,212,Nan,Nan,Nan
6-Jan-21,Nan,Nan,Nan,Nan,Nan,208,Nan,Nan,Nan
7-Jan-21,Nan,Nan,Nan,Nan,Nan,204,Nan,Nan,Nan
8-Jan-21,Nan,Nan,Nan,Nan,Nan,200,Nan,Nan,Nan
9-Jan-21,Nan,Nan,Nan,Nan,Nan,196,Nan,Nan,Nan
10-Jan-21,Nan,Nan,Nan,Nan,Nan,192,Nan,Nan,Nan
11-Jan-21,Nan,Nan,Nan,Nan,Nan,189,Nan,Nan,Nan
12-Jan-21,Nan,Nan,Nan,Nan,Nan,185,Nan,Nan,Nan
13-Jan-21,Nan,Nan,Nan,Nan,Nan,182,Nan,Nan,Nan
14-Jan-21,Nan,Nan,Nan,Nan,Nan,179,Nan,Nan,Nan
15-Jan-21,Nan,Nan,Nan,Nan,Nan,175,Nan,Nan,Nan
16-Jan-21,Nan,Nan,Nan,Nan,Nan,172,Nan,Nan,Nan
17-Jan-21,Nan,Nan,Nan,Nan,Nan,169,Nan,Nan,Nan
