Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
12-Apr-20,Nan,Nan,Nan,Nan,Nan,43313,34479,4670,82462
13-Apr-20,Nan,Nan,Nan,Nan,Nan,45045,36591,4859,86495
14-Apr-20,Nan,Nan,Nan,Nan,Nan,46846,38788,5056,90690
15-Apr-20,Nan,Nan,Nan,Nan,Nan,48718,41073,5260,95051
16-Apr-20,Nan,Nan,Nan,Nan,Nan,50665,43448,5472,99585
17-Apr-20,Nan,Nan,Nan,Nan,Nan,52689,45919,5693,104301
18-Apr-20,Nan,Nan,Nan,Nan,Nan,54795,48488,5923,109206
19-Apr-20,Nan,Nan,Nan,Nan,Nan,56983,51160,6162,114305
20-Apr-20,Nan,Nan,Nan,Nan,Nan,59259,53939,6410,119608
21-Apr-20,Nan,Nan,Nan,Nan,Nan,61626,56829,6668,125123
22-Apr-20,Nan,Nan,Nan,Nan,Nan,64087,59834,6937,130858
23-Apr-20,Nan,Nan,Nan,Nan,Nan,66645,62959,7217,136821
24-Apr-20,Nan,Nan,Nan,Nan,Nan,69305,66209,7507,143021
25-Apr-20,Nan,Nan,Nan,Nan,Nan,72071,69589,7809,149469
26-Apr-20,Nan,Nan,Nan,Nan,Nan,74947,73104,8123,156174
27-Apr-20,Nan,Nan,Nan,Nan,Nan,77937,76758,8450,163145
28-Apr-20,Nan,Nan,Nan,Nan,Nan,81045,80559,8790,170394
29-Apr-20,Nan,Nan,Nan,Nan,Nan,84277,84511,9143,177931
30-Apr-20,Nan,Nan,Nan,Nan,Nan,87637,88621,9511,185769
1-May-20,Nan,Nan,Nan,Nan,Nan,91130,92895,9893,193918
2-May-20,Nan,Nan,Nan,Nan,Nan,94762,97339,10290,202391
3-May-20,Nan,Nan,Nan,Nan,Nan,98537,101960,10703,211200
4-May-20,Nan,Nan,Nan,Nan,Nan,102461,106765,11133,220359
5-May-20,Nan,Nan,Nan,Nan,Nan,106541,111761,11580,229882
6-May-20,Nan,Nan,Nan,Nan,Nan,110782,116957,12044,239783
7-May-20,Nan,Nan,Nan,Nan,Nan,115191,122359,12527,250077
8-May-20,Nan,Nan,Nan,Nan,Nan,119774,127977,13029,260780
9-May-20,Nan,Nan,Nan,Nan,Nan,124537,133817,13552,271906
10-May-20,Nan,Nan,Nan,Nan,Nan,129488,139890,14094,283472
11-May-20,Nan,Nan,Nan,Nan,Nan,134635,146205,14659,295499
12-May-20,Nan,Nan,Nan,Nan,Nan,139984,152770,15246,308000
13-May-20,Nan,Nan,Nan,Nan,Nan,145544,159597,15856,320997
14-May-20,Nan,Nan,Nan,Nan,Nan,151322,166694,16491,334507
15-May-20,Nan,Nan,Nan,Nan,Nan,157327,174074,17151,348552
16-May-20,Nan,Nan,Nan,Nan,Nan,163568,181746,17837,363151
17-May-20,Nan,Nan,Nan,Nan,Nan,170054,189722,18550,378326
18-May-20,Nan,Nan,Nan,Nan,Nan,176794,198015,19291,394100
19-May-20,Nan,Nan,Nan,Nan,Nan,183798,206636,20062,410496
20-May-20,Nan,Nan,Nan,Nan,Nan,191075,215599,20863,427537
21-May-20,Nan,Nan,Nan,Nan,Nan,198638,224917,21696,445251
22-May-20,Nan,Nan,Nan,Nan,Nan,206495,234603,22562,463660
23-May-20,Nan,Nan,Nan,Nan,Nan,214659,244673,23462,482794
24-May-20,Nan,Nan,Nan,Nan,Nan,223140,255141,24398,502679
25-May-20,Nan,Nan,Nan,Nan,Nan,231952,266023,25371,523346
26-May-20,Nan,Nan,Nan,Nan,Nan,241106,277334,26382,544822
27-May-20,Nan,Nan,Nan,Nan,Nan,250615,289091,27434,567140
28-May-20,Nan,Nan,Nan,Nan,Nan,260493,301313,28526,590332
29-May-20,Nan,Nan,Nan,Nan,Nan,270753,314016,29662,614431
30-May-20,Nan,Nan,Nan,Nan,Nan,281410,327219,30842,639471
31-May-20,Nan,Nan,Nan,Nan,Nan,292477,340942,32069,665488
1-Jun-20,Nan,Nan,Nan,Nan,Nan,303972,355205,33344,692521
2-Jun-20,Nan,Nan,Nan,Nan,Nan,315908,370028,34670,720606
3-Jun-20,Nan,Nan,Nan,Nan,Nan,328303,385433,36047,749783
4-Jun-20,Nan,Nan,Nan,Nan,Nan,341173,401443,37478,780094
5-Jun-20,Nan,Nan,Nan,Nan,Nan,354535,418080,38966,811581
6-Jun-20,Nan,Nan,Nan,Nan,Nan,368408,435369,40512,844289
7-Jun-20,Nan,Nan,Nan,Nan,Nan,382810,453335,42118,878263
8-Jun-20,Nan,Nan,Nan,Nan,Nan,397759,472003,43787,913549
9-Jun-20,Nan,Nan,Nan,Nan,Nan,413276,491399,45521,950196
10-Jun-20,Nan,Nan,Nan,Nan,Nan,429380,511553,47323,988256
11-Jun-20,Nan,Nan,Nan,Nan,Nan,446093,532492,49195,1027780
12-Jun-20,Nan,Nan,Nan,Nan,Nan,463436,554245,51140,1068821
13-Jun-20,Nan,Nan,Nan,Nan,Nan,481431,576845,53160,1111436
14-Jun-20,Nan,Nan,Nan,Nan,Nan,500101,600322,55259,1155682
15-Jun-20,Nan,Nan,Nan,Nan,Nan,519470,624710,57439,1201619
16-Jun-20,Nan,Nan,Nan,Nan,Nan,539560,650042,59704,1249306
17-Jun-20,Nan,Nan,Nan,Nan,Nan,560398,676353,62056,1298807
18-Jun-20,Nan,Nan,Nan,Nan,Nan,582008,703681,64500,1350189
19-Jun-20,Nan,Nan,Nan,Nan,Nan,604416,732063,67037,1403516
20-Jun-20,Nan,Nan,Nan,Nan,Nan,627650,761537,69672,1458859
21-Jun-20,Nan,Nan,Nan,Nan,Nan,651736,792145,72409,1516290
22-Jun-20,Nan,Nan,Nan,Nan,Nan,676703,823927,75250,1575880
23-Jun-20,Nan,Nan,Nan,Nan,Nan,702579,856926,78200,1637705
24-Jun-20,Nan,Nan,Nan,Nan,Nan,729395,891188,81264,1701847
25-Jun-20,Nan,Nan,Nan,Nan,Nan,757179,926757,84444,1768380
26-Jun-20,Nan,Nan,Nan,Nan,Nan,785963,963681,87745,1837389
27-Jun-20,Nan,Nan,Nan,Nan,Nan,815778,1002009,91171,1908958
28-Jun-20,Nan,Nan,Nan,Nan,Nan,846656,1041790,94728,1983174
29-Jun-20,Nan,Nan,Nan,Nan,Nan,878630,1083077,98419,2060126
30-Jun-20,Nan,Nan,Nan,Nan,Nan,911732,1125924,102250,2139906
1-Jul-20,Nan,Nan,Nan,Nan,Nan,945997,1170385,106225,2222607
2-Jul-20,Nan,Nan,Nan,Nan,Nan,981458,1216517,110349,2308324
3-Jul-20,Nan,Nan,Nan,Nan,Nan,1018150,1264377,114628,2397155
4-Jul-20,Nan,Nan,Nan,Nan,Nan,1056109,1314028,119067,2489204
5-Jul-20,Nan,Nan,Nan,Nan,Nan,1095370,1365529,123672,2584571
6-Jul-20,Nan,Nan,Nan,Nan,Nan,1135969,1418945,128447,2683361
7-Jul-20,Nan,Nan,Nan,Nan,Nan,1177942,1474341,133400,2785683
8-Jul-20,Nan,Nan,Nan,Nan,Nan,1221325,1531783,138535,2891643
9-Jul-20,Nan,Nan,Nan,Nan,Nan,1266155,1591342,143860,3001357
10-Jul-20,Nan,Nan,Nan,Nan,Nan,1312469,1653086,149380,3114935
11-Jul-20,Nan,Nan,Nan,Nan,Nan,1360304,1717089,155103,3232496
12-Jul-20,Nan,Nan,Nan,Nan,Nan,1409695,1783424,161033,3354152
13-Jul-20,Nan,Nan,Nan,Nan,Nan,1460680,1852168,167179,3480027
14-Jul-20,Nan,Nan,Nan,Nan,Nan,1513295,1923398,173548,3610241
15-Jul-20,Nan,Nan,Nan,Nan,Nan,1567575,1997195,180145,3744915
16-Jul-20,Nan,Nan,Nan,Nan,Nan,1623557,2073638,186980,3884175
17-Jul-20,Nan,Nan,Nan,Nan,Nan,1681274,2152811,194058,4028143
18-Jul-20,Nan,Nan,Nan,Nan,Nan,1740762,2234798,201388,4176948
19-Jul-20,Nan,Nan,Nan,Nan,Nan,1802052,2319687,208977,4330716
20-Jul-20,Nan,Nan,Nan,Nan,Nan,1865177,2407564,216834,4489575
21-Jul-20,Nan,Nan,Nan,Nan,Nan,1930169,2498520,224966,4653655
22-Jul-20,Nan,Nan,Nan,Nan,Nan,1997056,2592645,233381,4823082
23-Jul-20,Nan,Nan,Nan,Nan,Nan,2065867,2690032,242088,4997987
24-Jul-20,Nan,Nan,Nan,Nan,Nan,2136628,2790774,251095,5178497
25-Jul-20,Nan,Nan,Nan,Nan,Nan,2209364,2894968,260410,5364742
26-Jul-20,Nan,Nan,Nan,Nan,Nan,2284096,3002708,270042,5556846
27-Jul-20,Nan,Nan,Nan,Nan,Nan,2360844,3114092,280000,5754936
28-Jul-20,Nan,Nan,Nan,Nan,Nan,2439627,3229219,290293,5959139
29-Jul-20,Nan,Nan,Nan,Nan,Nan,2520459,3348188,300930,6169577
30-Jul-20,Nan,Nan,Nan,Nan,Nan,2603350,3471098,311918,6386366
31-Jul-20,Nan,Nan,Nan,Nan,Nan,2688311,3598051,323268,6609630
1-Aug-20,Nan,Nan,Nan,Nan,Nan,2775345,3729147,334989,6839481
2-Aug-20,Nan,Nan,Nan,Nan,Nan,2864453,3864488,347089,7076030
3-Aug-20,Nan,Nan,Nan,Nan,Nan,2955633,4004173,359577,7319383
4-Aug-20,Nan,Nan,Nan,Nan,Nan,3048878,4148305,372463,7569646
5-Aug-20,Nan,Nan,Nan,Nan,Nan,3144175,4296984,385756,7826915
6-Aug-20,Nan,Nan,Nan,Nan,Nan,3241509,4450311,399464,8091284
7-Aug-20,Nan,Nan,Nan,Nan,Nan,3340858,4608383,413596,8362837
8-Aug-20,Nan,Nan,Nan,Nan,Nan,3442194,4771301,428162,8641657
9-Aug-20,Nan,Nan,Nan,Nan,Nan,3545487,4939160,443169,8927816
10-Aug-20,Nan,Nan,Nan,Nan,Nan,3650697,5112057,458627,9221381
11-Aug-20,Nan,Nan,Nan,Nan,Nan,3757780,5290083,474543,9522406
12-Aug-20,Nan,Nan,Nan,Nan,Nan,3866687,5473332,490926,9830945
13-Aug-20,Nan,Nan,Nan,Nan,Nan,3977360,5661892,507784,10147036
14-Aug-20,Nan,Nan,Nan,Nan,Nan,4089737,5855849,525125,10470711
15-Aug-20,Nan,Nan,Nan,Nan,Nan,4203746,6055286,542955,10801987
16-Aug-20,Nan,Nan,Nan,Nan,Nan,4319312,6260282,561283,11140877
17-Aug-20,Nan,Nan,Nan,Nan,Nan,4436349,6470914,580114,11487377
18-Aug-20,Nan,Nan,Nan,Nan,Nan,4554766,6687254,599456,11841476
19-Aug-20,Nan,Nan,Nan,Nan,Nan,4674466,6909368,619314,12203148
20-Aug-20,Nan,Nan,Nan,Nan,Nan,4795341,7137319,639694,12572354
21-Aug-20,Nan,Nan,Nan,Nan,Nan,4917280,7371164,660600,12949044
22-Aug-20,Nan,Nan,Nan,Nan,Nan,5040162,7610957,682039,13333158
23-Aug-20,Nan,Nan,Nan,Nan,Nan,5163859,7856741,704013,13724613
24-Aug-20,Nan,Nan,Nan,Nan,Nan,5288238,8108558,726526,14123322
25-Aug-20,Nan,Nan,Nan,Nan,Nan,5413155,8366440,749582,14529177
26-Aug-20,Nan,Nan,Nan,Nan,Nan,5538465,8630413,773182,14942060
27-Aug-20,Nan,Nan,Nan,Nan,Nan,5664011,8900497,797329,15361837
28-Aug-20,Nan,Nan,Nan,Nan,Nan,5789633,9176704,822023,15788360
29-Aug-20,Nan,Nan,Nan,Nan,Nan,5915164,9459036,847265,16221465
30-Aug-20,Nan,Nan,Nan,Nan,Nan,6040433,9747491,873054,16660978
31-Aug-20,Nan,Nan,Nan,Nan,Nan,6165262,10042053,899389,17106704
1-Sep-20,Nan,Nan,Nan,Nan,Nan,6289469,10342704,926268,17558441
2-Sep-20,Nan,Nan,Nan,Nan,Nan,6412869,10649411,953689,18015969
3-Sep-20,Nan,Nan,Nan,Nan,Nan,6535272,10962136,981648,18479056
4-Sep-20,Nan,Nan,Nan,Nan,Nan,6656485,11280829,1010141,18947455
5-Sep-20,Nan,Nan,Nan,Nan,Nan,6776315,11605434,1039162,19420911
6-Sep-20,Nan,Nan,Nan,Nan,Nan,6894564,11935882,1068705,19899151
7-Sep-20,Nan,Nan,Nan,Nan,Nan,7011035,12272097,1098764,20381896
8-Sep-20,Nan,Nan,Nan,Nan,Nan,7125531,12613991,1129331,20868853
9-Sep-20,Nan,Nan,Nan,Nan,Nan,7237855,12961469,1160397,21359721
10-Sep-20,Nan,Nan,Nan,Nan,Nan,7347811,13314425,1191953,21854189
11-Sep-20,Nan,Nan,Nan,Nan,Nan,7455204,13672742,1223988,22351934
12-Sep-20,Nan,Nan,Nan,Nan,Nan,7559844,14036297,1256491,22852632
13-Sep-20,Nan,Nan,Nan,Nan,Nan,7661543,14404954,1289450,23355947
14-Sep-20,Nan,Nan,Nan,Nan,Nan,7760118,14778570,1322853,23861541
15-Sep-20,Nan,Nan,Nan,Nan,Nan,7855391,15156994,1356686,24369071
16-Sep-20,Nan,Nan,Nan,Nan,Nan,7947189,15540064,1390934,24878187
17-Sep-20,Nan,Nan,Nan,Nan,Nan,8035346,15927610,1425582,25388538
18-Sep-20,Nan,Nan,Nan,Nan,Nan,8119703,16319455,1460615,25899773
19-Sep-20,Nan,Nan,Nan,Nan,Nan,8200111,16715414,1496015,26411540
20-Sep-20,Nan,Nan,Nan,Nan,Nan,8276426,17115294,1531766,26923486
21-Sep-20,Nan,Nan,Nan,Nan,Nan,8348515,17518895,1567850,27435260
22-Sep-20,Nan,Nan,Nan,Nan,Nan,8416255,17926012,1604248,27946515
23-Sep-20,Nan,Nan,Nan,Nan,Nan,8479532,18336432,1640941,28456905
24-Sep-20,Nan,Nan,Nan,Nan,Nan,8538242,18749938,1677910,28966090
25-Sep-20,Nan,Nan,Nan,Nan,Nan,8592295,19166307,1715135,29473737
26-Sep-20,Nan,Nan,Nan,Nan,Nan,8641608,19585312,1752596,29979516
27-Sep-20,Nan,Nan,Nan,Nan,Nan,8686113,20006722,1790272,30483107
28-Sep-20,Nan,Nan,Nan,Nan,Nan,8725751,20430302,1828142,30984195
29-Sep-20,Nan,Nan,Nan,Nan,Nan,8760476,20855815,1866184,31482475
30-Sep-20,Nan,Nan,Nan,Nan,Nan,8790255,21283021,1904378,31977654
1-Oct-20,Nan,Nan,Nan,Nan,Nan,8815063,21711680,1942702,32469445
2-Oct-20,Nan,Nan,Nan,Nan,Nan,8834892,22141548,1981134,32957574
3-Oct-20,Nan,Nan,Nan,Nan,Nan,8849741,22572383,2019653,33441777
4-Oct-20,Nan,Nan,Nan,Nan,Nan,8859623,23003942,2058236,33921801
5-Oct-20,Nan,Nan,Nan,Nan,Nan,8864562,23435983,2096862,34397407
6-Oct-20,Nan,Nan,Nan,Nan,Nan,8864592,23868265,2135510,34868367
7-Oct-20,Nan,Nan,Nan,Nan,Nan,8859759,24300549,2174158,35334466
8-Oct-20,Nan,Nan,Nan,Nan,Nan,8850117,24732597,2212785,35795499
9-Oct-20,Nan,Nan,Nan,Nan,Nan,8835733,25164174,2251369,36251276
10-Oct-20,Nan,Nan,Nan,Nan,Nan,8816681,25595051,2289892,36701624
11-Oct-20,Nan,Nan,Nan,Nan,Nan,8793044,26024998,2328331,37146373
12-Oct-20,Nan,Nan,Nan,Nan,Nan,8764915,26453792,2366667,37585374
13-Oct-20,Nan,Nan,Nan,Nan,Nan,8732393,26881215,2404880,38018488
14-Oct-20,Nan,Nan,Nan,Nan,Nan,8695586,27307052,2442952,38445590
15-Oct-20,Nan,Nan,Nan,Nan,Nan,8654607,27731094,2480863,38866564
16-Oct-20,Nan,Nan,Nan,Nan,Nan,8609578,28153137,2518595,39281310
17-Oct-20,Nan,Nan,Nan,Nan,Nan,8560622,28572985,2556131,39689738
18-Oct-20,Nan,Nan,Nan,Nan,Nan,8507872,28990445,2593454,40091771
19-Oct-20,Nan,Nan,Nan,Nan,Nan,8451463,29405333,2630547,40487343
20-Oct-20,Nan,Nan,Nan,Nan,Nan,8391532,29817470,2667393,40876395
21-Oct-20,Nan,Nan,Nan,Nan,Nan,8328224,30226685,2703979,41258888
22-Oct-20,Nan,Nan,Nan,Nan,Nan,8261682,30632812,2740288,41634782
23-Oct-20,Nan,Nan,Nan,Nan,Nan,8192054,31035695,2776308,42004057
24-Oct-20,Nan,Nan,Nan,Nan,Nan,8119488,31435182,2812024,42366694
25-Oct-20,Nan,Nan,Nan,Nan,Nan,8044136,31831130,2847423,42722689
26-Oct-20,Nan,Nan,Nan,Nan,Nan,7966146,32223404,2882494,43072044
27-Oct-20,Nan,Nan,Nan,Nan,Nan,7885671,32611875,2917225,43414771
28-Oct-20,Nan,Nan,Nan,Nan,Nan,7802860,32996421,2951605,43750886
29-Oct-20,Nan,Nan,Nan,Nan,Nan,7717863,33376929,2985624,44080416
30-Oct-20,Nan,Nan,Nan,Nan,Nan,7630830,33753292,3019272,44403394
31-Oct-20,Nan,Nan,Nan,Nan,Nan,7541907,34125411,3052541,44719859
1-Nov-20,Nan,Nan,Nan,Nan,Nan,7451239,34493193,3085423,45029855
2-Nov-20,Nan,Nan,Nan,Nan,Nan,7358971,34856554,3117908,45333433
3-Nov-20,Nan,Nan,Nan,Nan,Nan,7265243,35215416,3149992,45630651
4-Nov-20,Nan,Nan,Nan,Nan,Nan,7170193,35569707,3181667,45921567
5-Nov-20,Nan,Nan,Nan,Nan,Nan,7073956,35919363,3212928,46206247
6-Nov-20,Nan,Nan,Nan,Nan,Nan,6976666,36264326,3243769,46484761
7-Nov-20,Nan,Nan,Nan,Nan,Nan,6878449,36604544,3274186,46757179
8-Nov-20,Nan,Nan,Nan,Nan,Nan,6779433,36939973,3304175,47023581
9-Nov-20,Nan,Nan,Nan,Nan,Nan,6679737,37270573,3333732,47284042
10-Nov-20,Nan,Nan,Nan,Nan,Nan,6579481,37596312,3362854,47538647
11-Nov-20,Nan,Nan,Nan,Nan,Nan,6478779,37917162,3391539,47787480
12-Nov-20,Nan,Nan,Nan,Nan,Nan,6377739,38233100,3419786,48030625
13-Nov-20,Nan,Nan,Nan,Nan,Nan,6276469,38544112,3447591,48268172
14-Nov-20,Nan,Nan,Nan,Nan,Nan,6175070,38850185,3474956,48500211
15-Nov-20,Nan,Nan,Nan,Nan,Nan,6073640,39151314,3501878,48726832
16-Nov-20,Nan,Nan,Nan,Nan,Nan,5972272,39447496,3528358,48948126
17-Nov-20,Nan,Nan,Nan,Nan,Nan,5871057,39738735,3554396,49164188
18-Nov-20,Nan,Nan,Nan,Nan,Nan,5770079,40025038,3579992,49375109
19-Nov-20,Nan,Nan,Nan,Nan,Nan,5669420,40306417,3605149,49580986
20-Nov-20,Nan,Nan,Nan,Nan,Nan,5569157,40582887,3629866,49781910
21-Nov-20,Nan,Nan,Nan,Nan,Nan,5469364,40854468,3654147,49977979
22-Nov-20,Nan,Nan,Nan,Nan,Nan,5370110,41121183,3677992,50169285
23-Nov-20,Nan,Nan,Nan,Nan,Nan,5271460,41383057,3701405,50355922
24-Nov-20,Nan,Nan,Nan,Nan,Nan,5173477,41640121,3724388,50537986
25-Nov-20,Nan,Nan,Nan,Nan,Nan,5076217,41892407,3746943,50715567
26-Nov-20,Nan,Nan,Nan,Nan,Nan,4979736,42139949,3769074,50888759
27-Nov-20,Nan,Nan,Nan,Nan,Nan,4884083,42382787,3790785,51057655
28-Nov-20,Nan,Nan,Nan,Nan,Nan,4789308,42620961,3812079,51222348
29-Nov-20,Nan,Nan,Nan,Nan,Nan,4695452,42854512,3832959,51382923
30-Nov-20,Nan,Nan,Nan,Nan,Nan,4602557,43083487,3853430,51539474
1-Dec-20,Nan,Nan,Nan,Nan,Nan,4510661,43307931,3873497,51692089
2-Dec-20,Nan,Nan,Nan,Nan,Nan,4419797,43527894,3893162,51840853
3-Dec-20,Nan,Nan,Nan,Nan,Nan,4329998,43743427,3912432,51985857
4-Dec-20,Nan,Nan,Nan,Nan,Nan,4241292,43954580,3931310,52127182
5-Dec-20,Nan,Nan,Nan,Nan,Nan,4153705,44161407,3949801,52264913
6-Dec-20,Nan,Nan,Nan,Nan,Nan,4067261,44363963,3967910,52399134
7-Dec-20,Nan,Nan,Nan,Nan,Nan,3981979,44562304,3985643,52529926
8-Dec-20,Nan,Nan,Nan,Nan,Nan,3897879,44756486,4003004,52657369
9-Dec-20,Nan,Nan,Nan,Nan,Nan,3814976,44946567,4019998,52781541
10-Dec-20,Nan,Nan,Nan,Nan,Nan,3733285,45132605,4036630,52902520
11-Dec-20,Nan,Nan,Nan,Nan,Nan,3652817,45314659,4052907,53020383
12-Dec-20,Nan,Nan,Nan,Nan,Nan,3573581,45492790,4068832,53135203
13-Dec-20,Nan,Nan,Nan,Nan,Nan,3495587,45667056,4084412,53247055
14-Dec-20,Nan,Nan,Nan,Nan,Nan,3418839,45837519,4099652,53356010
15-Dec-20,Nan,Nan,Nan,Nan,Nan,3343342,46004239,4114558,53462139
16-Dec-20,Nan,Nan,Nan,Nan,Nan,3269100,46167278,4129134,53565512
17-Dec-20,Nan,Nan,Nan,Nan,Nan,3196112,46326696,4143387,53666195
18-Dec-20,Nan,Nan,Nan,Nan,Nan,3124379,46482555,4157321,53764255
19-Dec-20,Nan,Nan,Nan,Nan,Nan,3053898,46634916,4170943,53859757
20-Dec-20,Nan,Nan,Nan,Nan,Nan,2984668,46783840,4184257,53952765
21-Dec-20,Nan,Nan,Nan,Nan,Nan,2916684,46929388,4197270,54043342
22-Dec-20,Nan,Nan,Nan,Nan,Nan,2849941,47071621,4209986,54131548
23-Dec-20,Nan,Nan,Nan,Nan,Nan,2784432,47210599,4222411,54217442
24-Dec-20,Nan,Nan,Nan,Nan,Nan,2720151,47346382,4234551,54301084
25-Dec-20,Nan,Nan,Nan,Nan,Nan,2657088,47479031,4246410,54382529
26-Dec-20,Nan,Nan,Nan,Nan,Nan,2595235,47608604,4257995,54461834
27-Dec-20,Nan,Nan,Nan,Nan,Nan,2534583,47735161,4269309,54539053
28-Dec-20,Nan,Nan,Nan,Nan,Nan,2475119,47858761,4280360,54614240
29-Dec-20,Nan,Nan,Nan,Nan,Nan,2416835,47979460,4291151,54687446
30-Dec-20,Nan,Nan,Nan,Nan,Nan,2359716,48097318,4301688,54758722
31-Dec-20,Nan,Nan,Nan,Nan,Nan,2303751,48212390,4311976,54828117
1-Jan-21,Nan,Nan,Nan,Nan,Nan,2248928,48324733,4322020,54895681
2-Jan-21,Nan,Nan,Nan,Nan,Nan,2195232,48434402,4331824,54961458
3-Jan-21,Nan,Nan,Nan,Nan,Nan,2142650,48541453,4341395,55025498
4-Jan-21,Nan,Nan,Nan,Nan,Nan,2091168,48645940,4350737,55087845
5-Jan-21,Nan,Nan,Nan,Nan,Nan,2040771,48747916,4359854,55148541
6-Jan-21,Nan,Nan,Nan,Nan,Nan,1991444,48847434,4368751,55207629
7-Jan-21,Nan,Nan,Nan,Nan,Nan,1943172,48944548,4377434,55265154
8-Jan-21,Nan,Nan,Nan,Nan,Nan,1895940,49039307,4385905,55321152
9-Jan-21,Nan,Nan,Nan,Nan,Nan,1849732,49131763,4394171,55375666
10-Jan-21,Nan,Nan,Nan,Nan,Nan,1804533,49221965,4402236,55428734
11-Jan-21,Nan,Nan,Nan,Nan,Nan,1760327,49309963,4410103,55480393
12-Jan-21,Nan,Nan,Nan,Nan,Nan,1717098,49395806,4417778,55530682
13-Jan-21,Nan,Nan,Nan,Nan,Nan,1674830,49479541,4425264,55579635
14-Jan-21,Nan,Nan,Nan,Nan,Nan,1633507,49561214,4432566,55627287
15-Jan-21,Nan,Nan,Nan,Nan,Nan,1593113,49640873,4439688,55673674
16-Jan-21,Nan,Nan,Nan,Nan,Nan,1553632,49718561,4446634,55718827
